year,ssvid,flag,vessel_class,length_m,tonnage_gt,engine_power_kw,broadcast_shipname,broadcast_callsign,eez_code,eez_type,eez_name,eez_territory_iso3,eez_sovereign_iso3,eez_sovereign2_iso3,eez_sovereign3_iso3,fishing_hours_year_eez,fishing_KWh_year_eez,fishing_days_year_eez
2018,275084000,LVA,trawlers,60.33,1805,3375,DORADO,YLPB,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,22.109027777777776,74617.96875,8
2018,276842000,EST,trawlers,58.67571388415,2772,2896.8584246232,MERIKE,ESLB,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,18.48513888888889,53548.83032060772,15
2018,273292400,RUS,trawlers,54.82,746,852,MURMANSK,UAUW,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,14.75333333333333,12569.839999999997,2
2018,219005878,DNK,trawlers,19.580082322738463,71.92402832041537,274.2129461311692,FN445 CAROLINE,XP3270,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,5.408194444444445,1482.996931861333,1
2018,211238930,DEU,trawlers,116.7,7278,5299,FV HELEN MARY,DQLI,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1.8122222222222222,9602.965555555555,2
2018,235108172,GBR,trawlers,28.644872439142855,306,592.1160630374571,BOY JOHN INS 110,2IAU2,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1.357222222222222,803.633078889171,1
2018,220151000,DNK,trawlers,26.666605665415386,225.21216621393077,521.4542144239923,KAREN NIELSEN,OWQD,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,3219.253611111103,1678693.3628135407,200
2018,218363000,DEU,trawlers,28.08,338,588,LONE LANGAA,DGAM2,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1432.2629166666663,842170.5949999999,114
2018,220138000,DNK,trawlers,21.32920003094615,124.53512454388462,366.9847889562231,S41 SYDKYSTEN,OWUL,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,630.5351388888888,231396.80487462168,68
2018,273297700,RUS,trawlers,120.7,7765,5296,KAPITAN GORBACHEV,UAWH,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,491.30291666666693,2601940.246666668,33
2018,219063000,DNK,trawlers,27.08175521750769,265.20796427339235,480.4937881721308,ANETTE HELENE,OUNY,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,298.7575000000001,143551.1229198354,22
2018,273294400,RUS,trawlers,54.82,743,852,KIEV,UAHW,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,26.34416666666668,22445.23000000001,9
2018,266404000,SWE,trawlers,11.735412963685715,16.133491943142857,227.50217032525717,SD539 GRYNING,SJOD,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,21.515138888888885,4894.740792071563,39
2018,235006956,GBR,trawlers,26.5,224,619,"GV,OCEAN DAWN",MQFJ6,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,17.151805555555555,10616.96763888889,2
2018,251072000,ISL,trawlers,80.3,3588,5700.26022945446,BORKUR,TFEN,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,6.094583333333334,34740.710990096006,3
2018,235008490,GBR,trawlers,18.6,163,372,UBEROUS FR50,MGVE7,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,3.2045833333333333,1192.105,3
2018,273555000,RUS,trawlers,53.7,823,1620,TOR,UCSJ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1761.4745833333345,2853588.825000002,90
2018,273448120,RUS,trawlers,46.53,546,1103,SEVERYANIN II,UBIX,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1741.718333333333,1921115.3216666663,85
2018,219948000,DNK,trawlers,26.472304875149995,184,630.45722669835,CASILO S386,OZZP,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,803.8209722222257,506774.74090919585,86
2018,273298600,RUS,trawlers,106.14191966324616,7765,6006.625329383139,ARCTICA,UFBY,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,573.2509722222213,3443303.809843505,38
2018,244577000,NLD,trawlers,39.48081729772858,503,1121.1489001584212,UK148 LUNAR,PIAT,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,95.35861111111112,106911.20196785683,11
2018,220026000,DNK,trawlers,93.66846194515,3720,5955.438918478233,RUTH,OWOF,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,82.095,488911.75801247056,8
2018,220461000,DNK,trawlers,68.3220829559,2499,3716.2149320086282,ISAFOLD,OYEB,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,72.79736111111109,270530.64037193527,9
2018,266065000,SWE,trawlers,23.97,151,551,ROSSO,SIGA,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,15.80194444444444,8706.871388888885,3
2018,265650120,SWE,trawlers,16.27657798599167,39.62634245749167,239.95514147595,GG 879 HANNA,SFC9228,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,8.53208333333333,2047.3172633345944,6
2018,250005313,IRL,trawlers,34.6269883635,484.3385184416,804.9546052681,SAOIRSE NA MARA,EIUL7,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,5.547638888888889,4465.597471975516,1
2018,235098956,GBR,trawlers,23,227,480,JACQUELINE ANNE FR,2GNM7,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,4.86888888888889,2337.066666666667,6
2018,273259100,RUS,trawlers,104.5,4407,5148,ZAMOSKVORECHYE,UDHY,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,3.44861111111111,17753.449999999993,1
2018,251517000,ISL,trawlers,76.2,3003,7344,HAKON,TFOJ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1.3322222222222222,9783.84,1
2018,235103197,GBR,trawlers,86.06,4290,4000,KIRKELLA,2HFI8,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,2628.1290277778053,10512516.111111222,119
2018,273374920,RUS,trawlers,44.95,707,1800,PROEKT-1,UBPM2,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1930.0248611110926,3474044.7499999665,108
2018,219597000,DNK,trawlers,27.89426341735,359.63659470375,546.8412290224001,L56 ANNA LISE,OZOI,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,753.6624999999997,412133.7277680944,50
2018,266147000,SWE,trawlers,22.98,162,492.65,STRANNEFJORD,SLCQ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,544.6993055555558,268346.1128819446,54
2018,273436060,RUS,trawlers,104.5,4407,5152,BRATYA STOYANOVY,UBSX,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,503.38291666666544,2593428.78666666,27
2018,219019555,DNK,trawlers,81.25704648132,2352,5226.11474383624,ASTRID S264,OWMJ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,45.24972222222221,236480.24046004986,5
2018,246222000,NLD,trawlers,44.26321486560714,489,1653.2193778933645,HD27 ZUIDERHAAKS,PCAR,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,28.532361111111108,47170.25228593993,5
2018,235100414,GBR,trawlers,25.34506298651818,240.54195352564548,613.5022023849999,OUR LASS 3 WY261,2GTN9,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,3.3916666666666666,2080.7949697557915,1
2018,273444750,RUS,trawlers,51.82,698,2386,GLACIER ENTERPRISE,UENZ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1.1679166666666667,2786.6491666666666,2
2018,273295700,RUS,trawlers,69.8,1734,1618,VETLUGA,UAWF,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,884.3655555555533,1430903.4688888853,44
2018,219023738,DNK,trawlers,29.28866372665,215.92131763524998,700.8689268774,EMLI PILEGAARD,OUBK,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,861.9375000000007,604105.2106603894,111
2018,273377320,RUS,trawlers,114.95,8210,8000,MEKHANIK S. AGAPOV,UBLM9,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,450.4084722222218,3603267.7777777743,21
2018,234973000,GBR,trawlers,13.67,1267.942399340721,197,SCOTIA,MXHR6,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,258.06875000000014,50839.543750000026,13
2018,273451570,RUS,trawlers,50.75,822,1323,BOREY,UBYJ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,193.255833333333,255677.46749999953,20
2018,233651000,GBR,trawlers,27.4,286,735,NORDFJORDR,MLAS6,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,165.15486111111113,121388.82291666669,13
2018,266449000,SWE,trawlers,57.6,1424,4800,GINNETON,SBEG,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,3.1549999999999985,15143.999999999993,3
2018,331479000,DNK,trawlers,60.162908336,2489,3182.5774492812666,TASIILAQ,OWSO,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1.4222222222222223,4526.332372311135,2
2018,273523100,RUS,trawlers,56.4,1448,2250,SEVRYBA-1,UCFU,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1646.4627777777805,3704541.250000006,87
2018,250102600,IRL,trawlers,66.28660246770768,1587.2634994448617,1999.5,OLGARRY,NA,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,28.29083333333332,56567.521249999976,2
2018,266285000,SWE,trawlers,13.417908501216667,30.724780506,182.57556746260005,SD451 FERDER,SBYV,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,14.575694444444444,2661.1656843559113,5
2018,219904000,DNK,trawlers,20.302935397076926,77.24070327731539,298.4319994564077,FN 81 BETINA KRUSE,OXKJ,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,6.40791666666667,1912.3273831833735,3
2018,218162000,DEU,trawlers,37.05,499,700,VICTORIA,DFJD,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,2800.4230555555378,1960296.1388888764,181
2018,331119000,DNK,trawlers,69.61150098354285,3787,3793.8850507252714,POLAR PRINCESS,OYPK,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1916.9383333333178,7272643.685995492,101
2018,273323130,RUS,trawlers,52.2,1263,2200,ORVAR,UBVK6,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1616.8980555555463,3557175.722222202,79
2018,231066000,FRO,trawlers,64.07250901097501,2898,3357.0204815208162,AKRABERG,XPLH,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,1216.3552777777657,4083329.580305901,67
2018,273212100,RUS,trawlers,62.25,1898,1950,OSVEYSKOYE,UDXD,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,923.291805555557,1800419.020833336,46
2018,941205311,UNK,trawlers,27.3508544146,574.6508429163,668.1497399567,ROSTHAVFISK BU 11.9V,NA,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,108.36569444444439,72404.51056328273,16
2018,250104700,IRL,trawlers,45,663,1670,GIRL STEPHANIE,EILG,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,37.47541666666668,62583.94583333336,6
2018,232005718,GBR,trawlers,22.99314564465,230,469.147506887725,DAYSTAR FR86,MALN3,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,28.61111111111111,13422.831447065466,7
2018,235060277,GBR,trawlers,68.00282680179286,1763.4103447664427,3372.403185361043,QUANTUS PD379,2AJS2,5686,200NM,Norwegian Exclusive Economic Zone,NOR,NOR,NA,NA,6.567638888888888,22148.726309189948,3
2018,277212000,LTU,trawlers,25.5,117,220,LBB 1094,LYNN,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,233.57763888888886,51387.08055555555,14
2018,230001770,FIN,trawlers,38.05,374,745,SHEMARA,OJ6077,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,41.281388888888884,30754.634722222218,4
2018,266353000,SWE,trawlers,43.85,807,2000,LOVON,SJKE,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,11.609444444444444,23218.888888888887,2
2018,273355780,RUS,trawlers,65.5,2943,3600,FORPOST,UBNJ3,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,5.556527777777774,20003.499999999985,1
2018,275053000,LVA,trawlers,25.45,112,368,KRISTINA,YL2419,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,1230.1581944444454,452698.2155555559,87
2018,265765000,SWE,trawlers,25.378508288383333,273,395.067037587625,"RUNAVIK ""GG 44""",SCHB,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,1091.668472222222,431282.2293486417,77
2018,220304000,DNK,trawlers,18.959294739574997,77.22464039045833,276.04726040904995,R194 ANDREA,XP5820,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,54.953333333333326,15169.71711701199,4
2018,277187000,LTU,trawlers,25.45,118,221,LBB-1010,LYMY,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,376.37222222222215,83178.26111111109,20
2018,277346000,LTU,trawlers,35.95,296,638,TOVE,LYSF,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,177.47000000000014,113225.86000000009,13
2018,275136000,LVA,trawlers,25.45,109,272,DANIELS,YL2320,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,811.3226388888887,220679.75777777773,49
2018,211474000,DEU,trawlers,20.56390011456923,97.8047721587846,273.40065848826157,"SAS 1O7 ""CRAMPAS""",DBVB,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,312.47374999999994,85430.5290102964,24
2018,277524000,LTU,trawlers,23.06,120,220,PALANGA 1,LYAQ,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,1231.0719444444449,270835.82777777786,84
2018,277213000,LTU,trawlers,25.5,118,221,LBB 1044,LYNO,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,48.083888888888886,10626.539444444445,3
2018,266346000,SWE,trawlers,51.72,764,2030,CLIPPERTON,SHKW,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,12.181388888888886,24728.21944444444,2
2018,230012000,FIN,trawlers,39.96,526,1103,WINDO,OJOY,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,14.367916666666666,15847.812083333332,2
2018,265770000,SWE,trawlers,25.415658633114287,157.7381012884357,480.45923350205004,GG 201 BRAVIK,SKWE,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,21.773611111111126,10461.332505016171,2
2018,266048000,SWE,trawlers,23.68,165,500,F/V TALLONA,SLOK,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,240.7047222222222,120352.3611111111,19
2018,266066000,SWE,trawlers,23.55,222,720,INGUN,SKMQ,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,31.61402777777778,22762.1,3
2018,273391650,RUS,trawlers,122.1224981128,8336.935367414,6440.5520000854,BALTIYSKAYA KOSA,UHJR,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,2.6605555555555553,17135.446404671657,1
2018,266134000,SWE,trawlers,24.378047080975,125.65210250049167,418.9884037384167,VINGASKAR,SCPZ,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,32.47541666666667,13606.822989906641,2
2018,266205000,SWE,trawlers,41.023734300092855,514,1443.76567759105,AHLMA,SFKE,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,68.81888888888889,99358.34974772985,6
2018,266332000,SWE,trawlers,23.45,185,432,STJARNVIK,SLRE,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,11.620833333333334,5020.2,2
2018,277029000,LTU,trawlers,37.15,378,735,MINGE,LYAB,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,250.71083333333252,184272.4624999994,20
2018,277215000,LTU,trawlers,25.5,120,221,169,LYNQ,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,200.2723611111111,44260.19180555556,10
2018,219012671,DNK,trawlers,21.29973475680833,114.99959259584999,361.605180250775,CHRISTINA MICHELLE,OZCD,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,14.923611111111109,5396.455085825801,4
2018,266166000,SWE,trawlers,17.85,86,310,VG45 WESTLAND,SKJZ,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,2.8006944444444444,868.2152777777777,1
2018,266059000,SWE,trawlers,22.52,143,447,ALMY WEST,SLYD,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,720.5016666666658,322064.2449999996,49
2018,266174000,SWE,trawlers,18.25,71,386,VIKEN AV BOTVALDEVIK,SBMW,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,20.384583333333328,7868.4491666666645,2
2018,211410690,DEU,trawlers,39.3,374,700,ELLEN BACH,DKIH2,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,191.06347222222226,133744.4305555556,10
2018,266062000,SWE,trawlers,22.15,139,405,THESEUS,SMIB,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,1154.340416666664,467507.8687499989,69
2018,219633000,DNK,trawlers,22.754045609884617,147.8479623069154,480.21828910798456,HM289 CYRANO,OVYL,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,22.354166666666664,10734.879671101404,6
2018,219330000,DNK,trawlers,38.620613241985716,461.6937562484715,1080.9340591955072,NEPTUN AS 202,OZGR,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,109.82972222222233,118718.68746198178,9
2018,219340000,DNK,trawlers,41.717077912142855,622.3252900536714,1502.2225137067999,MONSUN,OZEL,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,4.146527777777778,6229.0073814884045,1
2018,266348000,SWE,trawlers,22.63,172,480,F/V ARCONA,SKZA,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,675.0625000000016,324030.00000000076,45
2018,232015045,GBR,trawlers,104.2315171613,4622,10135.0682217021,OCEAN STAR,MCYF5,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,17.223194444444445,174558.25069008506,4
2018,266440000,SWE,trawlers,61.75,1211,2940,POLAR,SKGQ,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,16.61055555555556,48835.03333333335,2
2018,219058000,DNK,trawlers,69.65910851699999,1568,3917.9134948025503,THEMIS,OXNP,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,102.30583333333333,400825.4050136872,6
2018,211317720,DEU,trawlers,25.05,155,221,CHRISTIN-BETTINA,DNRM,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,63.25305555555553,13978.925277777771,5
2018,273534110,RUS,trawlers,120.47,7765,8000,LIRA,UHFP,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,4.245694444444444,33965.555555555555,1
2018,273240500,RUS,trawlers,21.07213055315,117,439.85624134735,MRTK-1133,UATO,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,2.2158333333333333,974.6481214521698,9
2018,275414000,LVA,trawlers,24.4,137,478,FENIKSS,YLDW,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,472.72930555555564,225964.60805555558,39
2018,277189000,LTU,trawlers,25.5,117,220,694,LYJB,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,345.6491666666668,76042.8166666667,20
2018,211801150,DEU,trawlers,29.4768087842,232.7915312142,599.7569137188,AMRUMBANK,DJUN,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,1.280972222222222,768.2719465595127,1
2018,275094000,LVA,trawlers,25.45,112,368,BRIEDIS,YLIH,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,620.2713888888898,228259.87111111142,37
2018,220135000,DNK,trawlers,22.625691949185715,140.88804015752856,451.4334638992143,R230 OCEAN FREJA,OUJT,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,309.7327777777778,139823.74075534783,26
2018,219921000,DNK,trawlers,26.78117339765385,221.24224949039228,536.1196658770846,OCEAN LAURA,OZYQ,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,3.513888888888889,1883.8649370403111,1
2018,275086000,LVA,trawlers,25.45,112,220,PRIEDAINE,YL2496,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,716.0452777777776,157529.96111111107,53
2018,220257000,DNK,trawlers,19.826748028275,123.83429536963332,370.621453143425,R-222 BORNOE,OXOI,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,179.4376388888889,66503.43847362515,19
2018,251086000,ISL,trawlers,28.89,383.075,711.28,SKINNEY,TFAL,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,3.168055555555555,2253.374555555555,1
2018,277354000,LTU,trawlers,50.5,543,1400,GILIJA,LYSK,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,265.41027777777805,371574.3888888893,17
2018,230987510,FIN,trawlers,35.49,352,735,KLONDYKE,OJ3136,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,71.81347222222226,52782.90208333336,10
2018,701000627,ARG,trawlers,69.28375775461429,3061,1914.889295474736,TAI AN,LW3280,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,42.040416666666665,80502.74385229767,4
2018,266180000,SWE,trawlers,17.65,106,410,MERCY,SJBN,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,41.1684722222222,16879.0736111111,3
2018,219176000,DNK,trawlers,34.81273740565,493,810.7679893148501,HM379 LINGBANK,OYNB,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,33.89166666666667,27478.278437862464,2
2018,266099000,SWE,trawlers,22.1867071787,121.21876995312306,369.5170146857077,KR 191 MINDY,SLEA,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,724.8898611111123,267859.1374537155,47
2018,275424000,LVA,trawlers,25.45,112,220,JURMALA,YL2794,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,913.2744444444452,200920.37777777793,65
2018,277290000,LTU,trawlers,23.06,115.5,221,BALTIK,LYMH,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,590.4926388888892,130498.87319444452,43
2018,211314800,DEU,trawlers,22.85,132,221,ANTARES,DJRM,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,54.390833333333326,12020.374166666665,3
2018,277214000,LTU,trawlers,25.5,118,221,LBB 1066,LYNP,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,17.629583333333326,3896.1379166666648,1
2018,277547000,LTU,trawlers,39.05,442,809,INSE,LYBB,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,147.35388888888875,119209.29611111099,10
2018,277205000,LTU,trawlers,25.5,117,220,LBB 1113,LYAN,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,72.63944444444458,15980.677777777808,4
2018,277543000,LTU,trawlers,33.6,233,736,RAMUS,LYAX,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,31.941805555555554,23509.16888888889,2
2018,275026000,LVA,trawlers,25.6,110,221,ALBATROSS-1,YLIK,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,454.1168055555548,100359.81402777761,27
2018,275173000,LVA,trawlers,25.45,112,221,UNIONS,YL2319,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,115.74416666666674,25579.46083333335,14
2018,265758360,SWE,trawlers,41.8,601,2040,VASTFJORD II,SGZE,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,27.476111111111113,56051.26666666667,2
2018,277207000,LTU,trawlers,25.5,118,221,LBB 1032,LYNI,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,59.7175,13197.567500000001,5
2018,219796000,DNK,trawlers,21.411443915938463,114.328127164,361.4213128916846,R 218 JUDITH BECHMAN,OWRY,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,42.94208333333333,15520.18413663746,3
2018,275223000,LVA,trawlers,25.6,109,368,GAISMA,YL2214,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,284.71180555555526,104773.94444444434,19
2018,273294400,RUS,trawlers,54.82,743,852,KIEV,UAHW,5687,200NM,Polish Exclusive Economic Zone,POL,POL,NA,NA,2.2570833333333344,1923.035000000001,3
