admin_iso3,admin,sov_iso3,sovereign,region,flag_lon,flag_lat
ABW,Aruba,NLD,Netherlands,East Asia & Pacific,290.01732288749054,12.52088038384019
ABW,Aruba,NLD,Netherlands,Europe & Central Asia,-69.9826771125094,12.520880383840188
ABW,Aruba,NLD,Netherlands,Latin America & Caribbean,-69.9826771125094,12.520880383840188
ABW,Aruba,NLD,Netherlands,Middle East & North Africa,-69.9826771125094,12.520880383840188
ABW,Aruba,NLD,Netherlands,North America,-69.9826771125094,12.520880383840188
ABW,Aruba,NLD,Netherlands,South Asia,-69.9826771125094,12.520880383840188
ABW,Aruba,NLD,Netherlands,Sub-Saharan Africa,-69.9826771125094,12.520880383840188
AFG,Afghanistan,AFG,Afghanistan,East Asia & Pacific,66.00473365578554,33.83523072784669
AFG,Afghanistan,AFG,Afghanistan,Europe & Central Asia,66.00473365578554,33.83523072784669
AFG,Afghanistan,AFG,Afghanistan,Latin America & Caribbean,66.00473365578554,33.83523072784669
AFG,Afghanistan,AFG,Afghanistan,Middle East & North Africa,66.00473365578554,33.83523072784669
AFG,Afghanistan,AFG,Afghanistan,North America,66.00473365578554,33.83523072784669
AFG,Afghanistan,AFG,Afghanistan,South Asia,66.00473365578554,33.83523072784669
AFG,Afghanistan,AFG,Afghanistan,Sub-Saharan Africa,66.00473365578554,33.83523072784669
AGO,Angola,AGO,Angola,East Asia & Pacific,17.537367681548854,-12.293360543793675
AGO,Angola,AGO,Angola,Europe & Central Asia,17.537367681548854,-12.293360543793675
AGO,Angola,AGO,Angola,Latin America & Caribbean,17.537367681548854,-12.293360543793675
AGO,Angola,AGO,Angola,Middle East & North Africa,17.537367681548854,-12.293360543793675
AGO,Angola,AGO,Angola,North America,17.537367681548854,-12.293360543793675
AGO,Angola,AGO,Angola,South Asia,17.537367681548854,-12.293360543793675
AGO,Angola,AGO,Angola,Sub-Saharan Africa,17.537367681548854,-12.293360543793675
AIA,Anguilla,GBR,United Kingdom,East Asia & Pacific,296.93501073464313,18.223959502282636
AIA,Anguilla,GBR,United Kingdom,Europe & Central Asia,-63.064989265356886,18.223959502282636
AIA,Anguilla,GBR,United Kingdom,Latin America & Caribbean,-63.064989265356886,18.223959502282636
AIA,Anguilla,GBR,United Kingdom,Middle East & North Africa,-63.064989265356886,18.223959502282636
AIA,Anguilla,GBR,United Kingdom,North America,-63.064989265356886,18.223959502282636
AIA,Anguilla,GBR,United Kingdom,South Asia,-63.064989265356886,18.223959502282636
AIA,Anguilla,GBR,United Kingdom,Sub-Saharan Africa,-63.064989265356886,18.223959502282636
ALB,Albania,ALB,Albania,East Asia & Pacific,20.049833961088805,41.14244989474515
ALB,Albania,ALB,Albania,Europe & Central Asia,20.049833961088805,41.14244989474515
ALB,Albania,ALB,Albania,Latin America & Caribbean,20.049833961088805,41.14244989474515
ALB,Albania,ALB,Albania,Middle East & North Africa,20.049833961088805,41.14244989474515
ALB,Albania,ALB,Albania,North America,20.049833961088805,41.14244989474515
ALB,Albania,ALB,Albania,South Asia,20.049833961088805,41.14244989474515
ALB,Albania,ALB,Albania,Sub-Saharan Africa,20.049833961088805,41.14244989474515
AND,Andorra,AND,Andorra,East Asia & Pacific,1.560543779179223,42.54229102187174
AND,Andorra,AND,Andorra,Europe & Central Asia,1.560543779179223,42.54229102187174
AND,Andorra,AND,Andorra,Latin America & Caribbean,1.560543779179223,42.54229102187174
AND,Andorra,AND,Andorra,Middle East & North Africa,1.560543779179223,42.54229102187174
AND,Andorra,AND,Andorra,North America,1.560543779179223,42.54229102187174
AND,Andorra,AND,Andorra,South Asia,1.560543779179223,42.54229102187174
AND,Andorra,AND,Andorra,Sub-Saharan Africa,1.560543779179223,42.54229102187174
ARE,United Arab Emirates,ARE,United Arab Emirates,East Asia & Pacific,54.300167101563844,23.905281878496503
ARE,United Arab Emirates,ARE,United Arab Emirates,Europe & Central Asia,54.300167101563844,23.905281878496503
ARE,United Arab Emirates,ARE,United Arab Emirates,Latin America & Caribbean,54.300167101563844,23.905281878496503
ARE,United Arab Emirates,ARE,United Arab Emirates,Middle East & North Africa,54.300167101563844,23.905281878496503
ARE,United Arab Emirates,ARE,United Arab Emirates,North America,54.300167101563844,23.905281878496503
ARE,United Arab Emirates,ARE,United Arab Emirates,South Asia,54.300167101563844,23.905281878496503
ARE,United Arab Emirates,ARE,United Arab Emirates,Sub-Saharan Africa,54.300167101563844,23.905281878496503
ARG,Argentina,ARG,Argentina,East Asia & Pacific,294.820193074997,-35.38134879526269
ARG,Argentina,ARG,Argentina,Europe & Central Asia,-65.17980692500298,-35.381348795262724
ARG,Argentina,ARG,Argentina,Latin America & Caribbean,-65.17980692500298,-35.381348795262724
ARG,Argentina,ARG,Argentina,Middle East & North Africa,-65.17980692500298,-35.381348795262724
ARG,Argentina,ARG,Argentina,North America,-65.17980692500298,-35.381348795262724
ARG,Argentina,ARG,Argentina,South Asia,-65.17980692500298,-35.381348795262724
ARG,Argentina,ARG,Argentina,Sub-Saharan Africa,-65.17980692500298,-35.381348795262724
ARM,Armenia,ARM,Armenia,East Asia & Pacific,44.92993275635565,40.289525691890084
ARM,Armenia,ARM,Armenia,Europe & Central Asia,44.92993275635565,40.289525691890084
ARM,Armenia,ARM,Armenia,Latin America & Caribbean,44.92993275635565,40.289525691890084
ARM,Armenia,ARM,Armenia,Middle East & North Africa,44.92993275635565,40.289525691890084
ARM,Armenia,ARM,Armenia,North America,44.92993275635565,40.289525691890084
ARM,Armenia,ARM,Armenia,South Asia,44.92993275635565,40.289525691890084
ARM,Armenia,ARM,Armenia,Sub-Saharan Africa,44.92993275635565,40.289525691890084
ASM,American Samoa,USA,United States of America,East Asia & Pacific,189.28197425440348,-14.30445997081536
ASM,American Samoa,USA,United States of America,Europe & Central Asia,-170.71802574559655,-14.304459970815351
ASM,American Samoa,USA,United States of America,Latin America & Caribbean,-170.71802574559655,-14.304459970815351
ASM,American Samoa,USA,United States of America,Middle East & North Africa,189.28197425440348,-14.30445997081536
ASM,American Samoa,USA,United States of America,North America,-170.71802574559655,-14.304459970815351
ASM,American Samoa,USA,United States of America,South Asia,189.28197425440348,-14.30445997081536
ASM,American Samoa,USA,United States of America,Sub-Saharan Africa,189.28197425440348,-14.30445997081536
ATA,Antarctica,ATA,Antarctica,East Asia & Pacific,149.66876716890354,-80.50857913109459
ATA,Antarctica,ATA,Antarctica,Europe & Central Asia,19.92108951219512,-80.50857913109512
ATA,Antarctica,ATA,Antarctica,Latin America & Caribbean,-58.77995130694292,-80.50857913109431
ATA,Antarctica,ATA,Antarctica,Middle East & North Africa,29.25699160872406,-80.5085791310945
ATA,Antarctica,ATA,Antarctica,North America,-100.3636826672105,-80.50857913109435
ATA,Antarctica,ATA,Antarctica,South Asia,77.02378759314978,-80.50857913109422
ATA,Antarctica,ATA,Antarctica,Sub-Saharan Africa,29.25699160872406,-80.5085791310945
ATF,French Southern and Antarctic Lands,FRA,France,East Asia & Pacific,69.22666758447913,-49.2489548494439
ATF,French Southern and Antarctic Lands,FRA,France,Europe & Central Asia,69.22666758447913,-49.2489548494439
ATF,French Southern and Antarctic Lands,FRA,France,Latin America & Caribbean,69.22666758447913,-49.2489548494439
ATF,French Southern and Antarctic Lands,FRA,France,Middle East & North Africa,69.22666758447913,-49.2489548494439
ATF,French Southern and Antarctic Lands,FRA,France,North America,69.22666758447913,-49.2489548494439
ATF,French Southern and Antarctic Lands,FRA,France,South Asia,69.22666758447913,-49.2489548494439
ATF,French Southern and Antarctic Lands,FRA,France,Sub-Saharan Africa,69.22666758447913,-49.2489548494439
ATG,Antigua and Barbuda,ATG,Antigua and Barbuda,East Asia & Pacific,298.20530657295456,17.277499598624903
ATG,Antigua and Barbuda,ATG,Antigua and Barbuda,Europe & Central Asia,-61.79469342704545,17.277499598624892
ATG,Antigua and Barbuda,ATG,Antigua and Barbuda,Latin America & Caribbean,-61.79469342704545,17.277499598624892
ATG,Antigua and Barbuda,ATG,Antigua and Barbuda,Middle East & North Africa,-61.79469342704545,17.277499598624892
ATG,Antigua and Barbuda,ATG,Antigua and Barbuda,North America,-61.79469342704545,17.277499598624892
ATG,Antigua and Barbuda,ATG,Antigua and Barbuda,South Asia,-61.79469342704545,17.277499598624892
ATG,Antigua and Barbuda,ATG,Antigua and Barbuda,Sub-Saharan Africa,-61.79469342704545,17.277499598624892
AUS,Australia,AUS,Australia,East Asia & Pacific,134.49099655404066,-25.732882738679795
AUS,Australia,AUS,Australia,Europe & Central Asia,134.49099655404066,-25.732882738679795
AUS,Australia,AUS,Australia,Latin America & Caribbean,-225.50900344596062,-25.732882738679805
AUS,Australia,AUS,Australia,Middle East & North Africa,134.49099655404066,-25.732882738679795
AUS,Australia,AUS,Australia,North America,-225.50900344596062,-25.732882738679805
AUS,Australia,AUS,Australia,South Asia,134.49099655404066,-25.732882738679795
AUS,Australia,AUS,Australia,Sub-Saharan Africa,134.49099655404066,-25.732882738679795
AUT,Austria,AUT,Austria,East Asia & Pacific,14.126476099637816,47.58549439203591
AUT,Austria,AUT,Austria,Europe & Central Asia,14.126476099637816,47.58549439203591
AUT,Austria,AUT,Austria,Latin America & Caribbean,14.126476099637816,47.58549439203591
AUT,Austria,AUT,Austria,Middle East & North Africa,14.126476099637816,47.58549439203591
AUT,Austria,AUT,Austria,North America,14.126476099637816,47.58549439203591
AUT,Austria,AUT,Austria,South Asia,14.126476099637816,47.58549439203591
AUT,Austria,AUT,Austria,Sub-Saharan Africa,14.126476099637816,47.58549439203591
AZE,Azerbaijan,AZE,Azerbaijan,East Asia & Pacific,47.54599878915453,40.28827234710467
AZE,Azerbaijan,AZE,Azerbaijan,Europe & Central Asia,47.54599878915453,40.28827234710467
AZE,Azerbaijan,AZE,Azerbaijan,Latin America & Caribbean,47.54599878915453,40.28827234710467
AZE,Azerbaijan,AZE,Azerbaijan,Middle East & North Africa,47.54599878915453,40.28827234710467
AZE,Azerbaijan,AZE,Azerbaijan,North America,47.54599878915453,40.28827234710467
AZE,Azerbaijan,AZE,Azerbaijan,South Asia,47.54599878915453,40.28827234710467
AZE,Azerbaijan,AZE,Azerbaijan,Sub-Saharan Africa,47.54599878915453,40.28827234710467
BDI,Burundi,BDI,Burundi,East Asia & Pacific,29.875121564464425,-3.3593966574700698
BDI,Burundi,BDI,Burundi,Europe & Central Asia,29.875121564464425,-3.3593966574700698
BDI,Burundi,BDI,Burundi,Latin America & Caribbean,29.875121564464425,-3.3593966574700698
BDI,Burundi,BDI,Burundi,Middle East & North Africa,29.875121564464425,-3.3593966574700698
BDI,Burundi,BDI,Burundi,North America,29.875121564464425,-3.3593966574700698
BDI,Burundi,BDI,Burundi,South Asia,29.875121564464425,-3.3593966574700698
BDI,Burundi,BDI,Burundi,Sub-Saharan Africa,29.875121564464425,-3.3593966574700698
BEL,Belgium,BEL,Belgium,East Asia & Pacific,4.638735756776416,50.639589635085414
BEL,Belgium,BEL,Belgium,Europe & Central Asia,4.638735756776416,50.639589635085414
BEL,Belgium,BEL,Belgium,Latin America & Caribbean,4.638735756776416,50.639589635085414
BEL,Belgium,BEL,Belgium,Middle East & North Africa,4.638735756776416,50.639589635085414
BEL,Belgium,BEL,Belgium,North America,4.638735756776416,50.639589635085414
BEL,Belgium,BEL,Belgium,South Asia,4.638735756776416,50.639589635085414
BEL,Belgium,BEL,Belgium,Sub-Saharan Africa,4.638735756776416,50.639589635085414
BEN,Benin,BEN,Benin,East Asia & Pacific,2.3278525444876537,9.641759702254491
BEN,Benin,BEN,Benin,Europe & Central Asia,2.3278525444876537,9.641759702254491
BEN,Benin,BEN,Benin,Latin America & Caribbean,2.3278525444876537,9.641759702254491
BEN,Benin,BEN,Benin,Middle East & North Africa,2.3278525444876537,9.641759702254491
BEN,Benin,BEN,Benin,North America,2.3278525444876537,9.641759702254491
BEN,Benin,BEN,Benin,South Asia,2.3278525444876537,9.641759702254491
BEN,Benin,BEN,Benin,Sub-Saharan Africa,2.3278525444876537,9.641759702254491
BES,Caribbean Netherlands,NLD,Netherlands,East Asia & Pacific,292.341811158545,12.813613777781699
BES,Caribbean Netherlands,NLD,Netherlands,Europe & Central Asia,-67.65818884145517,12.813613777781526
BES,Caribbean Netherlands,NLD,Netherlands,Latin America & Caribbean,-67.65818884145517,12.813613777781526
BES,Caribbean Netherlands,NLD,Netherlands,Middle East & North Africa,-67.65818884145517,12.813613777781526
BES,Caribbean Netherlands,NLD,Netherlands,North America,-67.65818884145517,12.813613777781526
BES,Caribbean Netherlands,NLD,Netherlands,South Asia,-67.65818884145517,12.813613777781526
BES,Caribbean Netherlands,NLD,Netherlands,Sub-Saharan Africa,-67.65818884145517,12.813613777781526
BFA,Burkina Faso,BFA,Burkina Faso,East Asia & Pacific,-1.754566009144367,12.269538457425353
BFA,Burkina Faso,BFA,Burkina Faso,Europe & Central Asia,-1.754566009144367,12.269538457425353
BFA,Burkina Faso,BFA,Burkina Faso,Latin America & Caribbean,-1.754566009144367,12.269538457425353
BFA,Burkina Faso,BFA,Burkina Faso,Middle East & North Africa,-1.754566009144367,12.269538457425353
BFA,Burkina Faso,BFA,Burkina Faso,North America,-1.754566009144367,12.269538457425353
BFA,Burkina Faso,BFA,Burkina Faso,South Asia,-1.754566009144367,12.269538457425353
BFA,Burkina Faso,BFA,Burkina Faso,Sub-Saharan Africa,-1.754566009144367,12.269538457425353
BGD,Bangladesh,BGD,Bangladesh,East Asia & Pacific,90.23812743228271,23.86731158003366
BGD,Bangladesh,BGD,Bangladesh,Europe & Central Asia,90.23812743228271,23.86731158003366
BGD,Bangladesh,BGD,Bangladesh,Latin America & Caribbean,90.23812743228271,23.86731158003366
BGD,Bangladesh,BGD,Bangladesh,Middle East & North Africa,90.23812743228271,23.86731158003366
BGD,Bangladesh,BGD,Bangladesh,North America,-269.76187256771675,23.867311580033654
BGD,Bangladesh,BGD,Bangladesh,South Asia,90.23812743228271,23.86731158003366
BGD,Bangladesh,BGD,Bangladesh,Sub-Saharan Africa,90.23812743228271,23.86731158003366
BGR,Bulgaria,BGR,Bulgaria,East Asia & Pacific,25.215529086323325,42.76890317971579
BGR,Bulgaria,BGR,Bulgaria,Europe & Central Asia,25.215529086323325,42.76890317971579
BGR,Bulgaria,BGR,Bulgaria,Latin America & Caribbean,25.215529086323325,42.76890317971579
BGR,Bulgaria,BGR,Bulgaria,Middle East & North Africa,25.215529086323325,42.76890317971579
BGR,Bulgaria,BGR,Bulgaria,North America,25.215529086323325,42.76890317971579
BGR,Bulgaria,BGR,Bulgaria,South Asia,25.215529086323325,42.76890317971579
BGR,Bulgaria,BGR,Bulgaria,Sub-Saharan Africa,25.215529086323325,42.76890317971579
BHR,Bahrain,BHR,Bahrain,East Asia & Pacific,50.541969323153346,26.04205134770292
BHR,Bahrain,BHR,Bahrain,Europe & Central Asia,50.541969323153346,26.04205134770292
BHR,Bahrain,BHR,Bahrain,Latin America & Caribbean,50.541969323153346,26.04205134770292
BHR,Bahrain,BHR,Bahrain,Middle East & North Africa,50.541969323153346,26.04205134770292
BHR,Bahrain,BHR,Bahrain,North America,50.541969323153346,26.04205134770292
BHR,Bahrain,BHR,Bahrain,South Asia,50.541969323153346,26.04205134770292
BHR,Bahrain,BHR,Bahrain,Sub-Saharan Africa,50.541969323153346,26.04205134770292
BHS,The Bahamas,BHS,The Bahamas,East Asia & Pacific,283.3715696198359,24.29036702226989
BHS,The Bahamas,BHS,The Bahamas,Europe & Central Asia,-76.62843038016392,24.29036702226989
BHS,The Bahamas,BHS,The Bahamas,Latin America & Caribbean,-76.62843038016392,24.29036702226989
BHS,The Bahamas,BHS,The Bahamas,Middle East & North Africa,-76.62843038016392,24.29036702226989
BHS,The Bahamas,BHS,The Bahamas,North America,-76.62843038016392,24.29036702226989
BHS,The Bahamas,BHS,The Bahamas,South Asia,-76.62843038016392,24.29036702226989
BHS,The Bahamas,BHS,The Bahamas,Sub-Saharan Africa,-76.62843038016392,24.29036702226989
BIH,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,East Asia & Pacific,17.768767332301927,44.174501247221045
BIH,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Europe & Central Asia,17.768767332301927,44.174501247221045
BIH,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Latin America & Caribbean,17.768767332301927,44.174501247221045
BIH,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Middle East & North Africa,17.768767332301927,44.174501247221045
BIH,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,North America,17.768767332301927,44.174501247221045
BIH,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,South Asia,17.768767332301927,44.174501247221045
BIH,Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,Sub-Saharan Africa,17.768767332301927,44.174501247221045
BLM,Saint Barthelemy,FRA,France,East Asia & Pacific,297.1593222115799,17.89880451116798
BLM,Saint Barthelemy,FRA,France,Europe & Central Asia,-62.84067778842016,17.89880451116798
BLM,Saint Barthelemy,FRA,France,Latin America & Caribbean,-62.84067778842016,17.89880451116798
BLM,Saint Barthelemy,FRA,France,Middle East & North Africa,-62.84067778842016,17.89880451116798
BLM,Saint Barthelemy,FRA,France,North America,-62.84067778842016,17.89880451116798
BLM,Saint Barthelemy,FRA,France,South Asia,-62.84067778842016,17.89880451116798
BLM,Saint Barthelemy,FRA,France,Sub-Saharan Africa,-62.84067778842016,17.89880451116798
BLR,Belarus,BLR,Belarus,East Asia & Pacific,28.032093070257336,53.53131376850525
BLR,Belarus,BLR,Belarus,Europe & Central Asia,28.032093070257336,53.53131376850525
BLR,Belarus,BLR,Belarus,Latin America & Caribbean,28.032093070257336,53.53131376850525
BLR,Belarus,BLR,Belarus,Middle East & North Africa,28.032093070257336,53.53131376850525
BLR,Belarus,BLR,Belarus,North America,28.032093070257336,53.53131376850525
BLR,Belarus,BLR,Belarus,South Asia,28.032093070257336,53.53131376850525
BLR,Belarus,BLR,Belarus,Sub-Saharan Africa,28.032093070257336,53.53131376850525
BLZ,Belize,BLZ,Belize,East Asia & Pacific,271.28989514357175,17.20027509015432
BLZ,Belize,BLZ,Belize,Europe & Central Asia,-88.71010485642817,17.200275090154317
BLZ,Belize,BLZ,Belize,Latin America & Caribbean,-88.71010485642817,17.200275090154317
BLZ,Belize,BLZ,Belize,Middle East & North Africa,-88.71010485642817,17.200275090154317
BLZ,Belize,BLZ,Belize,North America,-88.71010485642817,17.200275090154317
BLZ,Belize,BLZ,Belize,South Asia,-88.71010485642817,17.200275090154317
BLZ,Belize,BLZ,Belize,Sub-Saharan Africa,-88.71010485642817,17.200275090154317
BMU,Bermuda,GBR,United Kingdom,East Asia & Pacific,295.24544110183587,32.31367802083389
BMU,Bermuda,GBR,United Kingdom,Europe & Central Asia,-64.75455889816418,32.31367802083387
BMU,Bermuda,GBR,United Kingdom,Latin America & Caribbean,-64.75455889816418,32.31367802083387
BMU,Bermuda,GBR,United Kingdom,Middle East & North Africa,-64.75455889816418,32.31367802083387
BMU,Bermuda,GBR,United Kingdom,North America,-64.75455889816418,32.31367802083387
BMU,Bermuda,GBR,United Kingdom,South Asia,-64.75455889816418,32.31367802083387
BMU,Bermuda,GBR,United Kingdom,Sub-Saharan Africa,-64.75455889816418,32.31367802083387
BOL,Bolivia,BOL,Bolivia,East Asia & Pacific,295.31461354853525,-16.708147872501684
BOL,Bolivia,BOL,Bolivia,Europe & Central Asia,-64.68538645146482,-16.708147872501673
BOL,Bolivia,BOL,Bolivia,Latin America & Caribbean,-64.68538645146482,-16.708147872501673
BOL,Bolivia,BOL,Bolivia,Middle East & North Africa,-64.68538645146482,-16.708147872501673
BOL,Bolivia,BOL,Bolivia,North America,-64.68538645146482,-16.708147872501673
BOL,Bolivia,BOL,Bolivia,South Asia,-64.68538645146482,-16.708147872501673
BOL,Bolivia,BOL,Bolivia,Sub-Saharan Africa,-64.68538645146482,-16.708147872501673
BRA,Brazil,BRA,Brazil,East Asia & Pacific,306.9021688733088,-10.787777024605171
BRA,Brazil,BRA,Brazil,Europe & Central Asia,-53.09783112669112,-10.787777024605132
BRA,Brazil,BRA,Brazil,Latin America & Caribbean,-53.09783112669112,-10.787777024605132
BRA,Brazil,BRA,Brazil,Middle East & North Africa,-53.09783112669112,-10.787777024605132
BRA,Brazil,BRA,Brazil,North America,-53.09783112669112,-10.787777024605132
BRA,Brazil,BRA,Brazil,South Asia,-53.09783112669112,-10.787777024605132
BRA,Brazil,BRA,Brazil,Sub-Saharan Africa,-53.09783112669112,-10.787777024605132
BRB,Barbados,BRB,Barbados,East Asia & Pacific,300.4402029978843,13.181454282224824
BRB,Barbados,BRB,Barbados,Europe & Central Asia,-59.55979700211572,13.181454282224829
BRB,Barbados,BRB,Barbados,Latin America & Caribbean,-59.55979700211572,13.181454282224829
BRB,Barbados,BRB,Barbados,Middle East & North Africa,-59.55979700211572,13.181454282224829
BRB,Barbados,BRB,Barbados,North America,-59.55979700211572,13.181454282224829
BRB,Barbados,BRB,Barbados,South Asia,-59.55979700211572,13.181454282224829
BRB,Barbados,BRB,Barbados,Sub-Saharan Africa,-59.55979700211572,13.181454282224829
BRN,Brunei,BRN,Brunei,East Asia & Pacific,114.72203035381342,4.519689575027985
BRN,Brunei,BRN,Brunei,Europe & Central Asia,114.72203035381342,4.519689575027985
BRN,Brunei,BRN,Brunei,Latin America & Caribbean,-245.27796964618665,4.519689575027994
BRN,Brunei,BRN,Brunei,Middle East & North Africa,114.72203035381342,4.519689575027985
BRN,Brunei,BRN,Brunei,North America,-245.27796964618665,4.519689575027994
BRN,Brunei,BRN,Brunei,South Asia,114.72203035381342,4.519689575027985
BRN,Brunei,BRN,Brunei,Sub-Saharan Africa,114.72203035381342,4.519689575027985
BTN,Bhutan,BTN,Bhutan,East Asia & Pacific,90.40188155254135,27.411065885780392
BTN,Bhutan,BTN,Bhutan,Europe & Central Asia,90.40188155254135,27.411065885780392
BTN,Bhutan,BTN,Bhutan,Latin America & Caribbean,90.40188155254135,27.411065885780392
BTN,Bhutan,BTN,Bhutan,Middle East & North Africa,90.40188155254135,27.411065885780392
BTN,Bhutan,BTN,Bhutan,North America,-269.5981184474586,27.41106588578037
BTN,Bhutan,BTN,Bhutan,South Asia,90.40188155254135,27.411065885780392
BTN,Bhutan,BTN,Bhutan,Sub-Saharan Africa,90.40188155254135,27.411065885780392
BWA,Botswana,BWA,Botswana,East Asia & Pacific,23.798533677294003,-22.184032132843242
BWA,Botswana,BWA,Botswana,Europe & Central Asia,23.798533677294003,-22.184032132843242
BWA,Botswana,BWA,Botswana,Latin America & Caribbean,23.798533677294003,-22.184032132843242
BWA,Botswana,BWA,Botswana,Middle East & North Africa,23.798533677294003,-22.184032132843242
BWA,Botswana,BWA,Botswana,North America,23.798533677294003,-22.184032132843242
BWA,Botswana,BWA,Botswana,South Asia,23.798533677294003,-22.184032132843242
BWA,Botswana,BWA,Botswana,Sub-Saharan Africa,23.798533677294003,-22.184032132843242
CAF,Central African Republic,CAF,Central African Republic,East Asia & Pacific,20.46826830975206,6.568232970478139
CAF,Central African Republic,CAF,Central African Republic,Europe & Central Asia,20.46826830975206,6.568232970478139
CAF,Central African Republic,CAF,Central African Republic,Latin America & Caribbean,20.46826830975206,6.568232970478139
CAF,Central African Republic,CAF,Central African Republic,Middle East & North Africa,20.46826830975206,6.568232970478139
CAF,Central African Republic,CAF,Central African Republic,North America,20.46826830975206,6.568232970478139
CAF,Central African Republic,CAF,Central African Republic,South Asia,20.46826830975206,6.568232970478139
CAF,Central African Republic,CAF,Central African Republic,Sub-Saharan Africa,20.46826830975206,6.568232970478139
CAN,Canada,CAN,Canada,East Asia & Pacific,261.69222971809984,61.362063243694074
CAN,Canada,CAN,Canada,Europe & Central Asia,-98.30777028190123,61.36206324369392
CAN,Canada,CAN,Canada,Latin America & Caribbean,-98.30777028190123,61.36206324369392
CAN,Canada,CAN,Canada,Middle East & North Africa,-98.30777028190123,61.36206324369392
CAN,Canada,CAN,Canada,North America,-98.30777028190123,61.36206324369392
CAN,Canada,CAN,Canada,South Asia,74.34473622187983,61.36206324369403
CAN,Canada,CAN,Canada,Sub-Saharan Africa,-98.30777028190123,61.36206324369392
CCK,Cocos (Keeling) Islands,AUS,Australia,East Asia & Pacific,96.87139848255127,-12.175619546530182
CCK,Cocos (Keeling) Islands,AUS,Australia,Europe & Central Asia,96.87139848255127,-12.175619546530182
CCK,Cocos (Keeling) Islands,AUS,Australia,Latin America & Caribbean,96.87139848255127,-12.175619546530182
CCK,Cocos (Keeling) Islands,AUS,Australia,Middle East & North Africa,96.87139848255127,-12.175619546530182
CCK,Cocos (Keeling) Islands,AUS,Australia,North America,-263.12860151744883,-12.175619546530141
CCK,Cocos (Keeling) Islands,AUS,Australia,South Asia,96.87139848255127,-12.175619546530182
CCK,Cocos (Keeling) Islands,AUS,Australia,Sub-Saharan Africa,96.87139848255127,-12.175619546530182
CHE,Switzerland,CHE,Switzerland,East Asia & Pacific,8.208674706150356,46.79785878361602
CHE,Switzerland,CHE,Switzerland,Europe & Central Asia,8.208674706150356,46.79785878361602
CHE,Switzerland,CHE,Switzerland,Latin America & Caribbean,8.208674706150356,46.79785878361602
CHE,Switzerland,CHE,Switzerland,Middle East & North Africa,8.208674706150356,46.79785878361602
CHE,Switzerland,CHE,Switzerland,North America,8.208674706150356,46.79785878361602
CHE,Switzerland,CHE,Switzerland,South Asia,8.208674706150356,46.79785878361602
CHE,Switzerland,CHE,Switzerland,Sub-Saharan Africa,8.208674706150356,46.79785878361602
CHL,Chile,CHL,Chile,East Asia & Pacific,288.61743786822313,-37.730709893035005
CHL,Chile,CHL,Chile,Europe & Central Asia,-71.38256213177714,-37.73070989303501
CHL,Chile,CHL,Chile,Latin America & Caribbean,-71.38256213177714,-37.73070989303501
CHL,Chile,CHL,Chile,Middle East & North Africa,-71.38256213177714,-37.73070989303501
CHL,Chile,CHL,Chile,North America,-71.38256213177714,-37.73070989303501
CHL,Chile,CHL,Chile,South Asia,-71.32637430863244,-37.73070989303501
CHL,Chile,CHL,Chile,Sub-Saharan Africa,-71.38256213177714,-37.73070989303501
CHN,China,CHN,China,East Asia & Pacific,103.81907314582413,36.56176537925257
CHN,China,CHN,China,Europe & Central Asia,103.81907314582413,36.56176537925257
CHN,China,CHN,China,Latin America & Caribbean,-34.95262193068474,36.561765379252655
CHN,China,CHN,China,Middle East & North Africa,103.81907314582413,36.56176537925257
CHN,China,CHN,China,North America,-243.21375350830274,36.56176537925273
CHN,China,CHN,China,South Asia,103.81907314582413,36.56176537925257
CHN,China,CHN,China,Sub-Saharan Africa,103.81907314582413,36.56176537925257
CIV,Ivory Coast,CIV,Ivory Coast,East Asia & Pacific,-5.569215699797347,7.628426202354197
CIV,Ivory Coast,CIV,Ivory Coast,Europe & Central Asia,-5.569215699797347,7.628426202354197
CIV,Ivory Coast,CIV,Ivory Coast,Latin America & Caribbean,-5.569215699797347,7.628426202354197
CIV,Ivory Coast,CIV,Ivory Coast,Middle East & North Africa,-5.569215699797347,7.628426202354197
CIV,Ivory Coast,CIV,Ivory Coast,North America,-5.569215699797347,7.628426202354197
CIV,Ivory Coast,CIV,Ivory Coast,South Asia,-5.569215699797347,7.628426202354197
CIV,Ivory Coast,CIV,Ivory Coast,Sub-Saharan Africa,-5.569215699797347,7.628426202354197
CMR,Cameroon,CMR,Cameroon,East Asia & Pacific,12.739641557537318,5.691098489858634
CMR,Cameroon,CMR,Cameroon,Europe & Central Asia,12.739641557537318,5.691098489858634
CMR,Cameroon,CMR,Cameroon,Latin America & Caribbean,12.739641557537318,5.691098489858634
CMR,Cameroon,CMR,Cameroon,Middle East & North Africa,12.739641557537318,5.691098489858634
CMR,Cameroon,CMR,Cameroon,North America,12.739641557537318,5.691098489858634
