flag,ssvid,n
CHN,412481918,2
CHN,412481937,2
CHN,412482505,2
CHN,412488128,2
CHN,412488388,2
CHN,412488518,2
CHN,412488846,2
CHN,412488865,2
CHN,412498765,2
CHN,412500036,2
CHN,412500503,2
CHN,412500576,2
CHN,412500656,2
CHN,412500745,2
CHN,412500771,2
CHN,412500772,2
CHN,412500786,2
CHN,412500796,2
CHN,412500827,2
CHN,412500881,2
CHN,412500937,2
CHN,412500952,2
CHN,412500962,2
CHN,412500988,2
CHN,412505891,2
CHN,412507035,2
CHN,412518318,2
CHN,412518333,2
CHN,412521522,2
CHN,412523224,2
CHN,412523249,2
CHN,412523254,2
CHN,412534009,2
CHN,412537899,2
CHN,412551188,2
CHN,412552056,2
CHN,412555645,2
CHN,412555668,2
CHN,412562328,2
CHN,412565688,2
CHN,412568658,2
CHN,412578962,2
CHN,412583188,2
CHN,412587643,2
CHN,412588865,2
CHN,412589896,2
CHN,412596000,2
CHN,412596022,2
CHN,412596069,2
CHN,412596090,2
CHN,412596222,2
CHN,412596276,2
CHN,412596321,2
CHN,412596505,2
CHN,412596629,2
CHN,412596668,2
CHN,412596697,2
CHN,412596798,2
CHN,412596835,2
CHN,412596966,2
CHN,412596987,2
CHN,412596988,2
CHN,412606586,2
CHN,412621001,2
CHN,412658750,2
CHN,412658760,2
CHN,412660008,2
CHN,412661566,2
CHN,412666678,2
CHN,412667432,2
CHN,412668888,2
CHN,412669215,2
CHN,412670250,2
CHN,412679777,2
CHN,412681880,2
CHN,412685220,2
CHN,412685623,2
CHN,412687120,2
CHN,412687180,2
CHN,412688956,2
CHN,412689638,2
CHN,412694560,2
CHN,412694830,2
CHN,412695560,2
CHN,412695770,2
CHN,412695863,2
CHN,412698998,2
CHN,412699440,2
CHN,412699460,2
CHN,412699530,2
CHN,412699950,2
CHN,412701176,2
CHN,412701178,2
CHN,412712243,2
CHN,412723898,2
CHN,412748090,2
CHN,412765865,2
CHN,412780652,2
CHN,412785634,2
CHN,412787688,2
CHN,412789599,2
CHN,412789870,2
CHN,412800222,2
CHN,412804041,2
CHN,412808885,2
CHN,412846798,2
CHN,412847565,2
CHN,412854425,2
CHN,412856093,2
CHN,412860053,2
CHN,412860055,2
CHN,412860406,2
CHN,412860787,2
CHN,412863261,2
CHN,412864792,2
CHN,412865789,2
CHN,412868873,2
CHN,412868886,2
CHN,412870010,2
CHN,412871073,2
CHN,412876888,2
CHN,412878975,2
CHN,412879897,2
CHN,412884233,2
CHN,412885588,2
CHN,412888251,2
CHN,412897987,2
CHN,412902864,2
CHN,412988877,2
CHN,412989865,2
CHN,412992000,2
CHN,413000179,2
CHN,413000259,2
CHN,413000266,2
CHN,413000310,2
CHN,413000366,2
CHN,413001312,2
CHN,413001925,2
CHN,413001985,2
CHN,413002098,2
CHN,413002255,2
CHN,413003546,2
CHN,413005234,2
CHN,413005252,2
CHN,413005688,2
CHN,413007850,2
CHN,413008202,2
CHN,413012072,2
CHN,413012109,2
CHN,413015112,2
CHN,413015828,2
CHN,413018065,2
CHN,413018188,2
CHN,413021987,2
CHN,413022017,2
CHN,413023318,2
CHN,413042128,2
CHN,413044555,2
CHN,413055190,2
CHN,413060111,2
CHN,413060128,2
CHN,413061488,2
CHN,413061638,2
CHN,413061889,2
CHN,413062111,2
CHN,413062199,2
CHN,413062288,2
CHN,413063175,2
CHN,413063277,2
CHN,413063397,2
CHN,413065489,2
CHN,413066368,2
CHN,413078064,2
CHN,413080666,2
CHN,413082002,2
CHN,413083069,2
CHN,413087655,2
CHN,413088123,2
CHN,413089654,2
CHN,413089785,2
CHN,413098986,2
CHN,413099818,2
CHN,413101612,2
CHN,413106332,2
CHN,413111116,2
CHN,413111327,2
CHN,413128456,2
CHN,413170919,2
CHN,413185630,2
CHN,413198626,2
CHN,413199288,2
CHN,413201203,2
CHN,413201311,2
CHN,413201577,2
CHN,413201611,2
CHN,413201701,2
CHN,413201702,2
CHN,413205030,2
CHN,413205050,2
CHN,413205060,2
CHN,413209059,2
CHN,413211032,2
CHN,413222888,2
CHN,413236586,2
CHN,413242271,2
CHN,413302158,2
CHN,413321670,2
CHN,413335544,2
CHN,413338338,2
CHN,413353638,2
CHN,413400107,2
CHN,413409780,2
CHN,413412988,2
CHN,413421175,2
CHN,413429303,2
CHN,413431068,2
CHN,413432058,2
CHN,413433006,2
CHN,413443355,2
CHN,413448087,2
CHN,413448095,2
CHN,413449228,2
CHN,413449258,2
CHN,413450108,2
CHN,413458725,2
CHN,413466015,2
CHN,413466027,2
CHN,413466085,2
CHN,413479001,2
CHN,413479966,2
CHN,413500861,2
CHN,413504539,2
CHN,413520288,2
CHN,413521007,2
CHN,413521342,2
CHN,413551122,2
CHN,413558855,2
CHN,413562402,2
CHN,413566315,2
CHN,413579967,2
CHN,413586953,2
CHN,413589313,2
CHN,413596596,2
CHN,413599899,2
CHN,413654272,2
CHN,413658965,2
CHN,413666661,2
CHN,413674241,2
CHN,413675531,2
CHN,413678832,2
CHN,413683381,2
CHN,413688123,2
CHN,413691019,2
CHN,413700857,2
CHN,413787149,2
CHN,413836682,2
CHN,413856232,2
CHN,413860059,2
CHN,413860186,2
CHN,413860193,2
CHN,413863588,2
CHN,413876167,2
CHN,413876549,2
CHN,413879631,2
CHN,413881266,2
CHN,413886573,2
CHN,413888191,2
CHN,413888312,2
CHN,413889319,2
CHN,413889598,2
CHN,413889600,2
CHN,413896566,2
CHN,413918170,2
CHN,413957296,2
CHN,413980059,2
CHN,414101111,2
CHN,414228292,2
CHN,414698886,2
CHN,415000577,2
CHN,415000578,2
CHN,415000982,2
CHN,415001165,2
CHN,415004111,2
CHN,415036218,2
CHN,415052805,2
CHN,415091504,2
CHN,415123654,2
CHN,415140615,2
CHN,415161005,2
CHN,415161102,2
CHN,415161103,2
CHN,415198865,2
CHN,415198877,2
CHN,415198879,2
CHN,415198887,2
CHN,415198893,2
CHN,415198897,2
CHN,415198898,2
CHN,415236987,2
CHN,415290425,2
CHN,415365892,2
CHN,415369872,2
CHN,415378465,2
CHN,415420164,2
CHN,415420165,2
CHN,415444649,2
CHN,415632894,2
CHN,415689669,2
CHN,415698743,2
CHN,415702788,2
CHN,415800012,2
CHN,415800018,2
CHN,415888888,2
CHN,415890708,2
CHN,415986258,2
CHN,416000002,2
CHN,416000018,2
CHN,416000058,2
CHN,416000088,2
CHN,416000168,2
CHN,416000291,2
CHN,416000443,2
CHN,416000508,2
CHN,416000518,2
CHN,416000601,2
CHN,416000668,2
CHN,416000688,2
CHN,416000689,2
CHN,416000838,2
CHN,416000906,2
CHN,416001089,2
CHN,416001166,2
CHN,416001203,2
CHN,416001286,2
CHN,416001352,2
CHN,416001440,2
CHN,416001503,2
CHN,416001532,2
CHN,416001616,2
CHN,416001644,2
CHN,416001867,2
CHN,416002002,2
CHN,416002087,2
CHN,416002293,2
CHN,416002720,2
CHN,416002916,2
CHN,416003004,2
CHN,416003012,2
CHN,416003269,2
CHN,416003323,2
CHN,416003326,2
CHN,416003697,2
CHN,416003729,2
CHN,416003841,2
CHN,416003902,2
CHN,416004016,2
CHN,416004108,2
CHN,416004153,2
CHN,416004226,2
CHN,416004493,2
CHN,416004597,2
CHN,416004742,2
CHN,416004886,2
CHN,416004912,2
CHN,416004969,2
CHN,416004980,2
CHN,416005012,2
CHN,416005014,2
CHN,416005024,2
CHN,416005040,2
CHN,416005051,2
CHN,416005061,2
CHN,416005111,2
CHN,416005125,2
CHN,416005131,2
CHN,416005151,2
CHN,416005214,2
CHN,416005217,2
CHN,416005225,2
CHN,416005278,2
CHN,416005367,2
CHN,416005388,2
CHN,416005401,2
CHN,416005472,2
CHN,416005479,2
CHN,416007601,2
CHN,416009779,2
CHN,416010978,2
CHN,416011268,2
CHN,416011389,2
CHN,416016888,2
CHN,416018888,2
CHN,416019711,2
CHN,416023885,2
CHN,416026111,2
CHN,416030255,2
CHN,416033019,2
CHN,416041009,2
CHN,416041519,2
CHN,416042130,2
CHN,416042161,2
CHN,416042188,2
CHN,416042201,2
CHN,416050230,2
CHN,416050987,2
CHN,416051606,2
CHN,416053737,2
CHN,416055183,2
CHN,416056785,2
CHN,416059611,2
CHN,416059626,2
CHN,416059633,2
CHN,416059678,2
CHN,416059699,2
CHN,416066658,2
CHN,416080043,2
CHN,416088029,2
CHN,416101284,2
CHN,416126598,2
CHN,416158800,2
CHN,416200012,2
CHN,416200065,2
CHN,416200101,2
CHN,416200200,2
CHN,416201266,2
CHN,416212784,2
CHN,416213333,2
CHN,416234567,2
CHN,416258955,2
CHN,416288666,2
CHN,416306393,2
CHN,416306416,2
CHN,416306423,2
CHN,416306434,2
CHN,416306436,2
CHN,416306455,2
CHN,416324567,2
CHN,416325685,2
CHN,416330746,2
CHN,416436366,2
CHN,416436369,2
CHN,416441786,2
CHN,416445088,2
CHN,416450777,2
CHN,416451011,2
CHN,416451243,2
CHN,416453870,2
CHN,416458529,2
CHN,416458563,2
CHN,416458575,2
CHN,416458576,2
CHN,416458579,2
CHN,416458581,2
CHN,416458582,2
CHN,416458613,2
CHN,416501288,2
CHN,416543766,2
CHN,416554444,2
CHN,416558930,2
CHN,416587556,2
CHN,416596051,2
CHN,416596128,2
CHN,416596789,2
CHN,416741670,2
CHN,416783909,2
CHN,416807770,2
CHN,416811198,2
CHN,416895635,2
CHN,416900006,2
CHN,416928811,2
CHN,416953276,2
CHN,416980716,2
CHN,420258177,2
CHN,421000008,2
CHN,421111111,2
CHN,421141788,2
CHN,421255667,2
CHN,421333167,2
CHN,421400661,2
CHN,421445777,2
CHN,421565489,2
CHN,421690710,2
CHN,425121111,2
CHN,430019988,2
CHN,435678565,2
CHN,440013910,2
CHN,440014160,2
CHN,440038270,2
CHN,440102250,2
CHN,440102330,2
CHN,440120930,2
CHN,440123078,2
CHN,440124990,2
CHN,440126480,2
CHN,440134160,2
CHN,440145260,2
CHN,440181770,2
CHN,440312930,2
CHN,440404930,2
CHN,440700050,2
CHN,440700430,2
CHN,440700560,2
CHN,440700570,2
CHN,440700810,2
CHN,440700830,2
CHN,440700850,2
CHN,440701240,2
CHN,440701290,2
CHN,440701410,2
CHN,440701740,2
CHN,440701830,2
CHN,440702280,2
CHN,440703380,2
CHN,440703480,2
CHN,440705260,2
CHN,441177000,2
CHN,442682876,2
CHN,444400001,2
CHN,444443333,2
CHN,444446789,2
CHN,456558545,2
CHN,461601231,2
CHN,465383752,2
CHN,477027807,2
CHN,477529980,2
CHN,477606868,2
CHN,477930344,2
CHN,505001477,2
CHN,510001111,2
CHN,513800000,2
CHN,518888888,2
CHN,520777838,2
CHN,521168899,2
CHN,521668877,2
CHN,526695266,2
CHN,530999119,2
CHN,556885688,2
CHN,558809046,2
CHN,558899666,2
CHN,574000033,2
CHN,574560024,2
CHN,574560036,2
CHN,574560062,2
CHN,574560101,2
CHN,574560149,2
CHN,574560175,2
CHN,574560302,2
CHN,574560493,2
CHN,574560648,2
CHN,574560804,2
CHN,574560814,2
CHN,574560817,2
CHN,574560822,2
CHN,574560900,2
CHN,574561044,2
CHN,574561123,2
CHN,574561234,2
CHN,574561377,2
CHN,574561569,2
CHN,574561608,2
CHN,574561748,2
CHN,574562053,2
CHN,574562299,2
CHN,574562458,2
CHN,574562702,2
CHN,574562798,2
CHN,574562800,2
CHN,574562932,2
CHN,574563333,2
CHN,574566711,2
CHN,574567268,2
CHN,574676767,2
CHN,591350122,2
CHN,600000016,2
CHN,600000019,2
CHN,600001590,2
CHN,600002202,2
CHN,600007158,2
CHN,600013561,2
CHN,600668812,2
CHN,613000000,2
CHN,651111111,2
CHN,652308899,2
CHN,654220626,2
CHN,654378691,2
CHN,686899368,2
CHN,699699090,2
CHN,700000987,2
CHN,700002503,2
CHN,700023567,2
CHN,700032166,2
CHN,700035039,2
CHN,700035452,2
CHN,700050329,2
CHN,700054403,2
CHN,700054466,2
CHN,700054829,2
CHN,700055426,2
CHN,700055852,2
CHN,700055868,2
CHN,700055884,2
CHN,700055887,2
CHN,700055891,2
CHN,700055965,2
CHN,700056090,2
CHN,700056145,2
CHN,700056537,2
CHN,700056553,2
CHN,700056567,2
CHN,700056568,2
CHN,700056574,2
CHN,700056650,2
CHN,700059595,2
CHN,700059659,2
CHN,700059952,2
CHN,700059953,2
CHN,700079759,2
CHN,700450671,2
CHN,700450958,2
CHN,700561623,2
CHN,700855345,2
CHN,700896956,2
CHN,702452818,2
CHN,705202013,2
CHN,710040449,2
CHN,710040946,2
CHN,761001556,2
CHN,778888268,2
CHN,785468965,2
CHN,785642125,2
CHN,788525412,2
CHN,800000019,2
CHN,800000025,2
CHN,800000032,2
CHN,800000038,2
CHN,800000105,2
CHN,800000120,2
CHN,800000121,2
CHN,800000136,2
CHN,800000209,2
CHN,800000284,2
CHN,800000296,2
CHN,800000377,2
CHN,800000388,2
CHN,800000389,2
CHN,800000403,2
CHN,800000455,2
CHN,800000469,2
CHN,800000508,2
CHN,800000509,2
CHN,800000510,2
CHN,800000513,2
CHN,800000514,2
CHN,800000535,2
CHN,800000554,2
CHN,800000555,2
CHN,800000572,2
CHN,800000573,2
CHN,800000580,2
CHN,800000593,2
CHN,800000632,2
CHN,800000882,2
CHN,800000884,2
CHN,800001019,2
CHN,800001036,2
CHN,800001049,2
CHN,800001053,2
CHN,800001093,2
CHN,800001095,2
CHN,800001120,2
CHN,800001121,2
CHN,800001646,2
CHN,800002025,2
CHN,800002228,2
CHN,800002937,2
CHN,800002995,2
CHN,800003416,2
CHN,800003455,2
CHN,800003480,2
CHN,800003681,2
CHN,800003762,2
CHN,800003779,2
CHN,800004036,2
CHN,800004060,2
CHN,800004323,2
CHN,800004495,2
CHN,800004655,2
CHN,800004671,2
CHN,800004702,2
CHN,800005000,2
CHN,800005587,2
CHN,800005626,2
CHN,800006000,2
CHN,800006678,2
CHN,800008032,2
CHN,800008099,2
CHN,800008139,2
CHN,800010668,2
CHN,800010711,2
CHN,800010762,2
CHN,800011174,2
CHN,800011361,2
CHN,800011688,2
CHN,800013000,2
CHN,800013490,2
CHN,800014616,2
CHN,800017009,2
CHN,800018896,2
CHN,800019325,2
CHN,800021410,2
CHN,800022060,2
CHN,800022268,2
CHN,800022537,2
CHN,800022849,2
CHN,800023848,2
CHN,800023923,2
CHN,800024298,2
CHN,800024447,2
CHN,800024498,2
CHN,800024583,2
CHN,800024588,2
CHN,800024984,2
CHN,800025225,2
CHN,800029231,2
CHN,800029377,2
CHN,800029770,2
CHN,800029778,2
CHN,800029887,2
CHN,800030013,2
CHN,800030097,2
CHN,800030530,2
CHN,800030568,2
CHN,800030624,2
CHN,800030995,2
CHN,800031104,2
CHN,800031464,2
CHN,800031630,2
CHN,800032096,2
CHN,800032106,2
CHN,800032118,2
CHN,800032217,2
CHN,800032347,2
CHN,800032519,2
CHN,800032537,2
CHN,800032652,2
CHN,800033665,2
CHN,800034369,2
CHN,800034497,2
CHN,800034550,2
CHN,800035047,2
CHN,800035446,2
CHN,800035773,2
CHN,800035774,2
CHN,800036024,2
CHN,800036348,2
CHN,800036664,2
CHN,800036665,2
CHN,800036704,2
CHN,800036713,2
CHN,800036870,2
CHN,800037002,2
CHN,800037058,2
CHN,800037064,2
CHN,800037164,2
CHN,800037918,2
CHN,800038109,2
CHN,800038131,2
CHN,800038254,2
CHN,800038463,2
CHN,800038702,2
CHN,800038706,2
CHN,800038726,2
CHN,800039657,2
CHN,800039682,2
CHN,800040165,2
CHN,800040168,2
CHN,800040174,2
CHN,800040190,2
CHN,800040318,2
CHN,800040488,2
CHN,800040704,2
CHN,800040734,2
CHN,800040758,2
CHN,800041237,2
CHN,800041497,2
CHN,800041808,2
CHN,800041813,2
CHN,800043362,2
CHN,800043400,2
CHN,800043723,2
CHN,800043777,2
CHN,800043839,2
CHN,800043860,2
CHN,800043877,2
CHN,800043907,2
CHN,800043993,2
CHN,800044008,2
CHN,800044013,2
CHN,800044080,2
CHN,800044092,2
CHN,800044095,2
CHN,800044107,2
CHN,800044126,2
CHN,800044166,2
CHN,800044180,2
CHN,800044185,2
CHN,800044204,2
CHN,800044212,2
CHN,800044337,2
CHN,800044425,2
CHN,800044465,2
CHN,800044484,2
CHN,800044499,2
CHN,800044514,2
CHN,800044532,2
CHN,800044536,2
CHN,800044562,2
CHN,800044601,2
CHN,800044652,2
CHN,800044690,2
CHN,800044728,2
CHN,800044729,2
CHN,800044750,2
CHN,800044762,2
CHN,800044770,2
CHN,800044787,2
CHN,800044788,2
CHN,800044801,2
CHN,800044802,2
CHN,800044929,2
CHN,800045156,2
CHN,800045165,2
CHN,800045170,2
CHN,800045197,2
CHN,800045259,2
CHN,800045299,2
CHN,800047325,2
CHN,800047364,2
CHN,800047381,2
CHN,800049049,2
CHN,800049093,2
CHN,800049169,2
CHN,800049186,2
CHN,800049229,2
CHN,800049230,2
CHN,800049272,2
CHN,800050167,2
CHN,800050256,2
CHN,800050333,2
CHN,800050490,2
CHN,800050658,2
CHN,800050694,2
CHN,800050697,2
CHN,800050718,2
CHN,800050728,2
CHN,800050784,2
CHN,800050789,2
CHN,800050921,2
CHN,800050967,2
CHN,800051097,2
CHN,800051491,2
CHN,800051544,2
CHN,800051546,2
CHN,800051848,2
CHN,800052359,2
CHN,800052365,2
CHN,800052369,2
CHN,800052377,2
CHN,800052389,2
CHN,800052431,2
CHN,800052442,2
CHN,800052454,2
CHN,800052460,2
CHN,800052525,2
CHN,800052528,2
CHN,800052538,2
CHN,800052557,2
CHN,800054082,2
CHN,800054122,2
CHN,800054165,2
CHN,800054226,2
CHN,800054241,2
CHN,800054328,2
CHN,800054658,2
CHN,800054664,2
CHN,800054694,2
CHN,800055480,2
CHN,800056666,2
CHN,800058548,2
CHN,800060017,2
CHN,800093136,2
CHN,800122888,2
CHN,800123258,2
CHN,800123555,2
CHN,800151334,2
CHN,800160226,2
CHN,800160328,2
CHN,800160461,2
CHN,800187818,2
CHN,800235644,2
CHN,800235666,2
CHN,800236980,2
CHN,800353001,2
CHN,800353005,2
CHN,800354004,2
CHN,800357010,2
CHN,800400413,2
CHN,800413002,2
CHN,800416007,2
CHN,800425123,2
CHN,800450588,2
CHN,800521088,2
CHN,800523555,2
CHN,800693300,2
CHN,800837127,2
CHN,803110000,2
CHN,804921000,2
CHN,810000127,2
CHN,810010165,2
CHN,810018256,2
CHN,810040278,2
CHN,810080196,2
CHN,811021677,2
CHN,811222336,2
CHN,812041190,2
CHN,812041191,2
CHN,812041194,2
CHN,812041195,2
CHN,813021242,2
CHN,813021803,2
CHN,813022095,2
CHN,814021004,2
CHN,814021415,2
CHN,814021661,2
CHN,815020113,2
CHN,815023872,2
CHN,815485104,2
CHN,816030114,2
CHN,820008175,2
CHN,820040815,2
CHN,820040854,2
CHN,820040979,2
CHN,820080124,2
CHN,820418002,2
CHN,832566756,2
CHN,837310090,2
CHN,850304809,2
CHN,859693323,2
CHN,864131855,2
CHN,865132381,2
CHN,870000000,2
CHN,870400064,2
CHN,875400089,2
CHN,875400608,2
CHN,875401258,2
CHN,875411111,2
CHN,875412345,2
CHN,875421933,2
CHN,875444138,2
CHN,875488846,2
CHN,875491018,2
CHN,879456123,2
CHN,888116688,2
CHN,888118899,2
CHN,888265836,2
CHN,888804458,2
CHN,888880266,2
CHN,888899090,2
CHN,889765400,2
CHN,895411782,2
CHN,895457816,2
CHN,898888888,2
CHN,900000168,2
CHN,900000400,2
CHN,900003363,2
CHN,900003495,2
CHN,900003510,2
CHN,900004103,2
CHN,900005528,2
CHN,900007277,2
CHN,900010390,2
CHN,900010592,2
CHN,900011296,2
CHN,900011891,2
CHN,900012078,2
CHN,900015676,2
CHN,900017120,2
CHN,900017281,2
CHN,900017285,2
CHN,900017358,2
CHN,900017669,2
CHN,900017713,2
CHN,900017951,2
CHN,900017982,2
CHN,900018839,2
CHN,900019445,2
CHN,900019503,2
CHN,900019513,2
CHN,900019740,2
CHN,900019750,2
CHN,900019766,2
CHN,900020016,2
CHN,900020632,2
CHN,900020650,2
CHN,900020873,2
CHN,900023175,2
CHN,900023370,2
CHN,900025001,2
CHN,900025141,2
CHN,900025408,2
CHN,900027342,2
CHN,900028234,2
CHN,900028618,2
CHN,900028619,2
CHN,900028639,2
CHN,900028788,2
CHN,900028800,2
CHN,900028806,2
CHN,900028911,2
CHN,900029490,2
CHN,900029513,2
CHN,900030080,2
CHN,900030083,2
CHN,900030619,2
CHN,900030769,2
CHN,900034587,2
CHN,900035446,2
CHN,900035485,2
CHN,900035999,2
CHN,900042251,2
CHN,900049797,2
CHN,900050293,2
CHN,900056432,2
CHN,900061006,2
CHN,900068019,2
CHN,900068092,2
CHN,900068097,2
CHN,900068155,2
CHN,900068203,2
CHN,900068271,2
CHN,900068301,2
CHN,900068937,2
CHN,900068938,2
CHN,900080455,2
CHN,900080819,2
CHN,900088350,2
CHN,900159102,2
CHN,900166643,2
CHN,900200966,2
CHN,900213208,2
CHN,900230038,2
CHN,900268006,2
CHN,900268007,2
CHN,900268063,2
CHN,900268087,2
CHN,900268093,2
CHN,900268111,2
CHN,900268238,2
CHN,900268327,2
CHN,900268688,2
CHN,900268693,2
CHN,900268796,2
CHN,900268816,2
CHN,900268862,2
CHN,900268866,2
CHN,900268995,2
CHN,900301383,2
CHN,900303106,2
CHN,900305512,2
CHN,900402206,2
CHN,900402396,2
CHN,900403158,2
CHN,900404207,2
CHN,900409767,2
CHN,900415391,2
CHN,900417398,2
CHN,900512195,2
CHN,900884253,2
CHN,900900119,2
CHN,900900506,2
CHN,900900521,2
CHN,902205338,2
CHN,902700923,2
CHN,902705428,2
CHN,902933228,2
CHN,905101109,2
CHN,905101135,2
CHN,905101211,2
CHN,905101608,2
CHN,905102108,2
CHN,905103315,2
CHN,905106699,2
CHN,905108868,2
CHN,905111001,2
CHN,905116945,2
CHN,905119608,2
CHN,905125055,2
CHN,905188859,2
CHN,910060678,2
CHN,910100037,2
CHN,911123115,2
CHN,912041315,2
CHN,913136924,2
CHN,913555598,2
CHN,920080001,2
CHN,922258862,2
CHN,922288028,2
CHN,926002279,2
CHN,926002357,2
CHN,926002396,2
CHN,926002458,2
CHN,926002713,2
CHN,926002758,2
CHN,926002831,2
CHN,926002900,2
CHN,926002918,2
CHN,926004488,2
CHN,926004868,2
CHN,926004879,2
CHN,926009286,2
CHN,926013270,2
CHN,936568696,2
CHN,940006323,2
CHN,961468781,2
CHN,965000123,2
CHN,965850191,2
CHN,966801571,2
CHN,978545661,2
CHN,979991358,2
CHN,981610000,2
CHN,988821559,2
CHN,990000838,2
CHN,990002096,2
CHN,990268933,2
CHN,997752589,2
CHN,997753395,2
CHN,997753402,2
CHN,997753622,2
CHN,997753697,2
CHN,997753794,2
CHN,997754049,2
CHN,997754062,2
CHN,997754109,2
CHN,997754259,2
CHN,997755058,2
CHN,998405512,2
CHN,998500034,2
CHN,998500178,2
CHN,998500278,2
CHN,998500888,2
CHN,998502182,2
CHN,998512009,2
CHN,998512032,2
CHN,998513035,2
CHN,998519008,2
CHN,998525718,2
CHN,998526026,2
CHN,998530057,2
CHN,998530212,2
CHN,998530288,2
CHN,998542001,2
CHN,998542093,2
CHN,998542119,2
CHN,998543088,2
CHN,998547081,2
CHN,998549102,2
CHN,998566014,2
CHN,998569617,2
CHN,998576016,2
CHN,998833033,2
CHN,999710181,2
CHN,999711122,2
CHN,999755222,2
CHN,999761223,2
CHN,999790788,2
CHN,999801003,2
CHN,999802032,2
CHN,999802727,2
CHN,999810042,2
CHN,999862330,2
CHN,999900103,2
CHN,999900191,2
CHN,999902188,2
CHN,999904299,2
CHN,999941603,2
CHN,999966043,2
CHN,999968838,2
CHN,999999938,2
COL,730051000,2
COM,620026000,2
COM,620132000,2
CRI,321120105,2
CUW,306118000,2
CYP,209212000,2
CYP,209285000,2
CYP,209452000,2
CYP,209465000,2
CYP,210193000,2
CYP,273846700,2
DEU,211101000,2
DEU,211131000,2
DEU,211159000,2
DEU,211168000,2
DEU,211170000,2
DEU,211180000,2
DEU,211232850,2
DEU,211234500,2
DEU,211243240,2
DEU,211271330,2
DEU,211290000,2
DEU,211310410,2
DEU,211314320,2
DEU,211314800,2
DEU,211314880,2
DEU,211314890,2
DEU,211314990,2
DEU,211315230,2
DEU,211316900,2
DEU,211317290,2
DEU,211318730,2
DEU,211319400,2
DEU,211325290,2
DEU,211389510,2
DEU,211400000,2
DEU,211402250,2
DEU,211452000,2
DEU,211477000,2
DEU,211481561,2
DEU,211483000,2
DEU,211483620,2
DEU,211488000,2
DEU,211489000,2
DEU,211492000,2
DEU,211495000,2
DEU,211501000,2
DEU,211502000,2
DEU,211502210,2
DEU,211506000,2
DEU,211517110,2
DEU,211517240,2
DEU,211519000,2
DEU,211521000,2
DEU,211527000,2
DEU,211528000,2
DEU,211530000,2
DEU,211535140,2
DEU,211548100,2
DEU,211559000,2
DEU,211586000,2
DEU,211586630,2
DEU,211587000,2
DEU,211589000,2
DEU,211593750,2
DEU,211605000,2
DEU,211607000,2
DEU,211626000,2
DEU,211643000,2
DEU,211647800,2
DEU,211653680,2
DEU,211667030,2
DEU,211670320,2
DEU,211692850,2
DEU,211744720,2
DEU,211745390,2
DEU,211758000,2
DEU,211777300,2
DEU,211780780,2
DEU,211806460,2
DEU,211815000,2
DEU,218094000,2
DEU,218140000,2
DEU,218363000,2
DEU,218367000,2
DEU,218442000,2
DEU,227011050,2
DNK,219000617,2
DNK,219000618,2
DNK,219000855,2
DNK,219000895,2
DNK,219001039,2
DNK,219001149,2
DNK,219001181,2
DNK,219001189,2
DNK,219001275,2
DNK,219001522,2
DNK,219001553,2
DNK,219001587,2
DNK,219001588,2
DNK,219001682,2
DNK,219002005,2
DNK,219002047,2
DNK,219002251,2
DNK,219002339,2
DNK,219002409,2
DNK,219002413,2
DNK,219002506,2
DNK,219002585,2
DNK,219002586,2
DNK,219002661,2
DNK,219002811,2
DNK,219002827,2
DNK,219002838,2
DNK,219002881,2
DNK,219003138,2
DNK,219004043,2
DNK,219004119,2
DNK,219004203,2
DNK,219004242,2
DNK,219004275,2
DNK,219004344,2
DNK,219004472,2
DNK,219004473,2
DNK,219005454,2
DNK,219005496,2
DNK,219005502,2
DNK,219005719,2
DNK,219005732,2
DNK,219005837,2
DNK,219005863,2
DNK,219005866,2
DNK,219005954,2
DNK,219005956,2
DNK,219005964,2
DNK,219005969,2
DNK,219006005,2
DNK,219006023,2
DNK,219006092,2
DNK,219006113,2
DNK,219006157,2
DNK,219006508,2
DNK,219006614,2
DNK,219006835,2
DNK,219006971,2
DNK,219007034,2
DNK,219007036,2
DNK,219007404,2
DNK,219007432,2
DNK,219007641,2
DNK,219007781,2
DNK,219007944,2
DNK,219008156,2
DNK,219008396,2
DNK,219008474,2
DNK,219009229,2
DNK,219009244,2
DNK,219009413,2
DNK,219009415,2
DNK,219009542,2
DNK,219009599,2
DNK,219010207,2
DNK,219010487,2
DNK,219011225,2
DNK,219011321,2
DNK,219011325,2
DNK,219012302,2
DNK,219012521,2
DNK,219013708,2
DNK,219013885,2
DNK,219013966,2
DNK,219014159,2
DNK,219014161,2
DNK,219014851,2
DNK,219015617,2
DNK,219016004,2
DNK,219016689,2
DNK,219016764,2
DNK,219016806,2
DNK,219017501,2
DNK,219018405,2
DNK,219019621,2
DNK,219021309,2
DNK,219021343,2
DNK,219023566,2
DNK,219023588,2
DNK,219023911,2
DNK,219024000,2
DNK,219063000,2
DNK,219065000,2
DNK,219108000,2
DNK,219188000,2
DNK,219421000,2
DNK,219429000,2
DNK,219439000,2
DNK,219597000,2
DNK,219709000,2
DNK,219809000,2
DNK,219862000,2
DNK,219867000,2
DNK,219868000,2
DNK,219871000,2
DNK,219872000,2
DNK,219941000,2
DNK,220000288,2
DNK,220043000,2
DNK,220046000,2
DNK,220051000,2
DNK,220073000,2
DNK,220076000,2
DNK,220079000,2
