,RegionName,Country,Category,Type,Constant 2018 USD,SSF_USD,Reported vs modeled estimates
1661,"South, Central America and Carribbean",Brazil,Capacity-enhancing,Markt. & storage infrast.,121220212.9,0,Reported
1662,"South, Central America and Carribbean",Brazil,Capacity-enhancing,Tax exemption,92115717.9,0,Reported
1663,"South, Central America and Carribbean",Brazil,Capacity-enhancing,Fishing access,54151.86,0,Reported
1664,"South, Central America and Carribbean",Brazil,Capacity-enhancing,Fuel subsidies,6181967.382,0,Reported
1665,"South, Central America and Carribbean",Brazil,Ambiguous,Fisher assistance,30063729.48,30063729.48,Reported
1666,"South, Central America and Carribbean",Brazil,Ambiguous,Vessel buyback,0,0,NA
1667,"South, Central America and Carribbean",Brazil,Ambiguous,Rural fisher communities,28642307.64,28642307.64,Modeled
1668,"South, Central America and Carribbean",Chile,Beneficial,Fisheries mangt.,9716384.638,36856.91088,Modeled
1669,"South, Central America and Carribbean",Chile,Beneficial,Fishery R&D,3718790.778,1193707.431,Modeled
1670,"South, Central America and Carribbean",Chile,Beneficial,MPAs,105515451.2,73220279.86,Modeled
1671,"South, Central America and Carribbean",Chile,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1672,"South, Central America and Carribbean",Chile,Capacity-enhancing,Fisheries dev. projects,27012637.31,27012637.31,Modeled
1673,"South, Central America and Carribbean",Chile,Capacity-enhancing,Fishing port develop.,0,0,NA
1674,"South, Central America and Carribbean",Chile,Capacity-enhancing,Markt. & storage infrast.,84617424.84,0,Modeled
1675,"South, Central America and Carribbean",Chile,Capacity-enhancing,Tax exemption,0,0,NA
1676,"South, Central America and Carribbean",Chile,Capacity-enhancing,Fishing access,21449833.87,0,Reported
1677,"South, Central America and Carribbean",Chile,Capacity-enhancing,Fuel subsidies,0,0,NA
1678,"South, Central America and Carribbean",Chile,Ambiguous,Fisher assistance,2887593.75,0,Reported
1679,"South, Central America and Carribbean",Chile,Ambiguous,Vessel buyback,0,0,NA
1680,"South, Central America and Carribbean",Chile,Ambiguous,Rural fisher communities,44923.2585,44923.2585,Reported
1681,"South, Central America and Carribbean",Colombia,Beneficial,Fisheries mangt.,8458096.937,1862953.557,Modeled
1682,"South, Central America and Carribbean",Colombia,Beneficial,Fishery R&D,1981757.177,354986.1157,Modeled
1683,"South, Central America and Carribbean",Colombia,Beneficial,MPAs,10066398.66,4869471.148,Modeled
1684,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1685,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fisheries dev. projects,6445303.315,6293458.539,Modeled
1686,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fishing port develop.,0,0,NA
1687,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Markt. & storage infrast.,4895411.818,471192.6108,Modeled
1688,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Tax exemption,0,0,NA
1689,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fishing access,139765.55,0,Reported
1690,"South, Central America and Carribbean",Colombia,Capacity-enhancing,Fuel subsidies,0,0,NA
1691,"South, Central America and Carribbean",Colombia,Ambiguous,Fisher assistance,0,0,NA
1692,"South, Central America and Carribbean",Colombia,Ambiguous,Vessel buyback,0,0,NA
1693,"South, Central America and Carribbean",Colombia,Ambiguous,Rural fisher communities,1059943.378,1059943.378,Modeled
1694,"South, Central America and Carribbean",Costa Rica,Beneficial,Fisheries mangt.,3903926.682,3903926.682,Modeled
1695,"South, Central America and Carribbean",Costa Rica,Beneficial,Fishery R&D,914701.5904,260110.617,Modeled
1696,"South, Central America and Carribbean",Costa Rica,Beneficial,MPAs,5899001.736,1495414.602,Modeled
1697,"South, Central America and Carribbean",Costa Rica,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1698,"South, Central America and Carribbean",Costa Rica,Capacity-enhancing,Fisheries dev. projects,2417657.052,0,Modeled
1699,"South, Central America and Carribbean",Costa Rica,Capacity-enhancing,Fishing port develop.,0,0,NA
1700,"South, Central America and Carribbean",Costa Rica,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1701,"South, Central America and Carribbean",Costa Rica,Capacity-enhancing,Tax exemption,433.2264065,0,Reported
1702,"South, Central America and Carribbean",Costa Rica,Capacity-enhancing,Fishing access,52601.06,0,Reported
1703,"South, Central America and Carribbean",Costa Rica,Capacity-enhancing,Fuel subsidies,1461305.522,1461305.522,Modeled
1704,"South, Central America and Carribbean",Costa Rica,Ambiguous,Fisher assistance,0,0,NA
1705,"South, Central America and Carribbean",Costa Rica,Ambiguous,Vessel buyback,0,0,NA
1706,"South, Central America and Carribbean",Costa Rica,Ambiguous,Rural fisher communities,489228.4006,489228.4006,Modeled
1707,"South, Central America and Carribbean",Cuba,Beneficial,Fisheries mangt.,5557819.788,5253092.445,Modeled
1708,"South, Central America and Carribbean",Cuba,Beneficial,Fishery R&D,0,0,NA
1709,"South, Central America and Carribbean",Cuba,Beneficial,MPAs,18255231.62,16447963.67,Modeled
1710,"South, Central America and Carribbean",Cuba,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1711,"South, Central America and Carribbean",Cuba,Capacity-enhancing,Fisheries dev. projects,2295544.844,2295544.844,Modeled
1712,"South, Central America and Carribbean",Cuba,Capacity-enhancing,Fishing port develop.,0,0,NA
1713,"South, Central America and Carribbean",Cuba,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1714,"South, Central America and Carribbean",Cuba,Capacity-enhancing,Tax exemption,0,0,NA
1715,"South, Central America and Carribbean",Cuba,Capacity-enhancing,Fishing access,175422.27,0,Reported
1716,"South, Central America and Carribbean",Cuba,Capacity-enhancing,Fuel subsidies,0,0,NA
1717,"South, Central America and Carribbean",Cuba,Ambiguous,Fisher assistance,0,0,NA
1718,"South, Central America and Carribbean",Cuba,Ambiguous,Vessel buyback,0,0,NA
1719,"South, Central America and Carribbean",Cuba,Ambiguous,Rural fisher communities,0,0,NA
1720,"South, Central America and Carribbean",Dominica,Beneficial,Fisheries mangt.,704419.6289,704419.6289,Modeled
1721,"South, Central America and Carribbean",Dominica,Beneficial,Fishery R&D,98275.76796,98275.76796,Modeled
1722,"South, Central America and Carribbean",Dominica,Beneficial,MPAs,374478.626,374478.626,Modeled
1723,"South, Central America and Carribbean",Dominica,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1724,"South, Central America and Carribbean",Dominica,Capacity-enhancing,Fisheries dev. projects,111111.111,12204.56081,Modeled
1725,"South, Central America and Carribbean",Dominica,Capacity-enhancing,Fishing port develop.,189495.9257,33018.72634,Modeled
1726,"South, Central America and Carribbean",Dominica,Capacity-enhancing,Markt. & storage infrast.,1018670.364,79188.95678,Modeled
1727,"South, Central America and Carribbean",Dominica,Capacity-enhancing,Tax exemption,0,0,NA
1728,"South, Central America and Carribbean",Dominica,Capacity-enhancing,Fishing access,1717399.91,0,Reported
1729,"South, Central America and Carribbean",Dominica,Capacity-enhancing,Fuel subsidies,548107.8327,27376.59763,Modeled
1730,"South, Central America and Carribbean",Dominica,Ambiguous,Fisher assistance,0,0,NA
1731,"South, Central America and Carribbean",Dominica,Ambiguous,Vessel buyback,0,0,NA
1732,"South, Central America and Carribbean",Dominica,Ambiguous,Rural fisher communities,52562.82189,5076.706443,Modeled
1733,"South, Central America and Carribbean",Dominican Rp,Beneficial,Fisheries mangt.,8879078.531,8879078.531,Modeled
1734,"South, Central America and Carribbean",Dominican Rp,Beneficial,Fishery R&D,0,0,NA
1735,"South, Central America and Carribbean",Dominican Rp,Beneficial,MPAs,8528779.034,8528779.034,Modeled
1736,"South, Central America and Carribbean",Dominican Rp,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1737,"South, Central America and Carribbean",Dominican Rp,Capacity-enhancing,Fisheries dev. projects,3509195.507,3509195.507,Modeled
1738,"South, Central America and Carribbean",Dominican Rp,Capacity-enhancing,Fishing port develop.,0,0,NA
1739,"South, Central America and Carribbean",Dominican Rp,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1740,"South, Central America and Carribbean",Dominican Rp,Capacity-enhancing,Tax exemption,0,0,NA
1741,"South, Central America and Carribbean",Dominican Rp,Capacity-enhancing,Fishing access,3680.69,0,Reported
1742,"South, Central America and Carribbean",Dominican Rp,Capacity-enhancing,Fuel subsidies,0,0,NA
1743,"South, Central America and Carribbean",Dominican Rp,Ambiguous,Fisher assistance,0,0,NA
1744,"South, Central America and Carribbean",Dominican Rp,Ambiguous,Vessel buyback,0,0,NA
1745,"South, Central America and Carribbean",Dominican Rp,Ambiguous,Rural fisher communities,0,0,NA
1746,"South, Central America and Carribbean",Ecuador,Beneficial,Fisheries mangt.,48220288.01,10560243.07,Reported
1747,"South, Central America and Carribbean",Ecuador,Beneficial,Fishery R&D,11298156.38,747958.3007,Modeled
1748,"South, Central America and Carribbean",Ecuador,Beneficial,MPAs,8043056.299,1761430.351,Modeled
1749,"South, Central America and Carribbean",Ecuador,Capacity-enhancing,Boat constsruct. & renov.,9619420.083,0,Modeled
1750,"South, Central America and Carribbean",Ecuador,Capacity-enhancing,Fisheries dev. projects,533553.6537,362645.725,Modeled
1751,"South, Central America and Carribbean",Ecuador,Capacity-enhancing,Fishing port develop.,0,0,NA
1752,"South, Central America and Carribbean",Ecuador,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1753,"South, Central America and Carribbean",Ecuador,Capacity-enhancing,Tax exemption,0,0,NA
1754,"South, Central America and Carribbean",Ecuador,Capacity-enhancing,Fishing access,162267.81,0,Reported
1755,"South, Central America and Carribbean",Ecuador,Capacity-enhancing,Fuel subsidies,0,0,NA
1756,"South, Central America and Carribbean",Ecuador,Ambiguous,Fisher assistance,388302.4654,273781.8614,Modeled
1757,"South, Central America and Carribbean",Ecuador,Ambiguous,Vessel buyback,0,0,NA
1758,"South, Central America and Carribbean",Ecuador,Ambiguous,Rural fisher communities,0,0,NA
1759,"South, Central America and Carribbean",El Salvador,Beneficial,Fisheries mangt.,933407.0301,933407.0301,Modeled
1760,"South, Central America and Carribbean",El Salvador,Beneficial,Fishery R&D,75379.91379,39227.26028,Modeled
1761,"South, Central America and Carribbean",El Salvador,Beneficial,MPAs,1312573.218,570641.7197,Modeled
1762,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Boat constsruct. & renov.,142460.4372,42498.22398,Modeled
1763,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Fisheries dev. projects,1680744.041,257859.1726,Modeled
1764,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Fishing port develop.,0,0,NA
1765,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1766,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Tax exemption,0,0,NA
1767,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Fishing access,0,0,NA
1768,"South, Central America and Carribbean",El Salvador,Capacity-enhancing,Fuel subsidies,0,0,NA
1769,"South, Central America and Carribbean",El Salvador,Ambiguous,Fisher assistance,272285.8215,118356.4028,Modeled
1770,"South, Central America and Carribbean",El Salvador,Ambiguous,Vessel buyback,0,0,NA
1771,"South, Central America and Carribbean",El Salvador,Ambiguous,Rural fisher communities,38781.35719,38781.35719,Modeled
1772,"South, Central America and Carribbean",Grenada,Beneficial,Fisheries mangt.,435003.55,420658.6655,Modeled
1773,"South, Central America and Carribbean",Grenada,Beneficial,Fishery R&D,101922.6208,101922.6208,Modeled
1774,"South, Central America and Carribbean",Grenada,Beneficial,MPAs,711462.2905,665690.4366,Modeled
1775,"South, Central America and Carribbean",Grenada,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1776,"South, Central America and Carribbean",Grenada,Capacity-enhancing,Fisheries dev. projects,208505.8053,208505.8053,Modeled
1777,"South, Central America and Carribbean",Grenada,Capacity-enhancing,Fishing port develop.,121473.9606,121473.9606,Modeled
1778,"South, Central America and Carribbean",Grenada,Capacity-enhancing,Markt. & storage infrast.,158366.7569,118618.5973,Modeled
1779,"South, Central America and Carribbean",Grenada,Capacity-enhancing,Tax exemption,0,0,NA
1780,"South, Central America and Carribbean",Grenada,Capacity-enhancing,Fishing access,104324.85,0,Reported
1781,"South, Central America and Carribbean",Grenada,Capacity-enhancing,Fuel subsidies,1182511.559,569084.3837,Modeled
1782,"South, Central America and Carribbean",Grenada,Ambiguous,Fisher assistance,0,0,NA
1783,"South, Central America and Carribbean",Grenada,Ambiguous,Vessel buyback,0,0,NA
1784,"South, Central America and Carribbean",Grenada,Ambiguous,Rural fisher communities,0,0,NA
1785,"South, Central America and Carribbean",Guatemala,Beneficial,Fisheries mangt.,2482618.247,2482618.247,Modeled
1786,"South, Central America and Carribbean",Guatemala,Beneficial,Fishery R&D,200490.8292,164050.5893,Modeled
1787,"South, Central America and Carribbean",Guatemala,Beneficial,MPAs,755668.1982,516561.5402,Modeled
1788,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1789,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fisheries dev. projects,3460672.042,787778.4932,Modeled
1790,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fishing port develop.,0,0,NA
1791,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1792,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Tax exemption,576362.5862,114042.123,Modeled
1793,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fishing access,128126.93,0,Reported
1794,"South, Central America and Carribbean",Guatemala,Capacity-enhancing,Fuel subsidies,0,0,NA
1795,"South, Central America and Carribbean",Guatemala,Ambiguous,Fisher assistance,0,0,NA
1796,"South, Central America and Carribbean",Guatemala,Ambiguous,Vessel buyback,0,0,NA
1797,"South, Central America and Carribbean",Guatemala,Ambiguous,Rural fisher communities,103148.2535,103148.2535,Modeled
1798,"South, Central America and Carribbean",Guyana,Beneficial,Fisheries mangt.,1089360.147,459991.8279,Modeled
1799,"South, Central America and Carribbean",Guyana,Beneficial,Fishery R&D,354359.2825,77252.95762,Modeled
1800,"South, Central America and Carribbean",Guyana,Beneficial,MPAs,54977.83476,54977.83476,Modeled
1801,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1802,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fisheries dev. projects,4357676.346,0,Modeled
1803,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fishing port develop.,0,0,NA
1804,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Markt. & storage infrast.,975530.0605,180352.828,Modeled
1805,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Tax exemption,0,0,NA
1806,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fishing access,0,0,NA
1807,"South, Central America and Carribbean",Guyana,Capacity-enhancing,Fuel subsidies,0,0,NA
1808,"South, Central America and Carribbean",Guyana,Ambiguous,Fisher assistance,0,0,NA
1809,"South, Central America and Carribbean",Guyana,Ambiguous,Vessel buyback,0,0,NA
1810,"South, Central America and Carribbean",Guyana,Ambiguous,Rural fisher communities,182310.2895,182310.2895,Modeled
1811,"South, Central America and Carribbean",Haiti,Beneficial,Fisheries mangt.,1237916.176,1225537.014,Reported
1812,"South, Central America and Carribbean",Haiti,Beneficial,Fishery R&D,247911.0515,245431.941,Reported
1813,"South, Central America and Carribbean",Haiti,Beneficial,MPAs,0,0,NA
1814,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Boat constsruct. & renov.,21922.71282,21730.12076,Reported
1815,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fisheries dev. projects,891694.0509,891694.0509,Reported
1816,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fishing port develop.,59211.81313,59211.81313,Reported
1817,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Markt. & storage infrast.,722732.425,722732.425,Reported
1818,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Tax exemption,0,0,NA
1819,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fishing access,77.21,0,Reported
1820,"South, Central America and Carribbean",Haiti,Capacity-enhancing,Fuel subsidies,0,0,NA
1821,"South, Central America and Carribbean",Haiti,Ambiguous,Fisher assistance,23306.2033,23306.2033,Reported
1822,"South, Central America and Carribbean",Haiti,Ambiguous,Vessel buyback,0,0,NA
1823,"South, Central America and Carribbean",Haiti,Ambiguous,Rural fisher communities,0,0,NA
1824,"South, Central America and Carribbean",Honduras,Beneficial,Fisheries mangt.,3070215.089,3070215.089,Modeled
1825,"South, Central America and Carribbean",Honduras,Beneficial,Fishery R&D,247943.8672,246010.5056,Modeled
1826,"South, Central America and Carribbean",Honduras,Beneficial,MPAs,5537122.062,4589781.59,Modeled
1827,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Boat constsruct. & renov.,256310.0706,169870.1532,Modeled
1828,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fisheries dev. projects,3023938.662,1030691.945,Modeled
1829,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fishing port develop.,0,0,NA
1830,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1831,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Tax exemption,503626.1994,149207.2945,Modeled
1832,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fishing access,3170.57,0,Reported
1833,"South, Central America and Carribbean",Honduras,Capacity-enhancing,Fuel subsidies,0,0,NA
1834,"South, Central America and Carribbean",Honduras,Ambiguous,Fisher assistance,0,0,NA
1835,"South, Central America and Carribbean",Honduras,Ambiguous,Vessel buyback,0,0,NA
1836,"South, Central America and Carribbean",Honduras,Ambiguous,Rural fisher communities,127561.8291,127561.8291,Modeled
1837,"South, Central America and Carribbean",Jamaica,Beneficial,Fisheries mangt.,7177468.856,7177468.856,Reported
1838,"South, Central America and Carribbean",Jamaica,Beneficial,Fishery R&D,0,0,NA
1839,"South, Central America and Carribbean",Jamaica,Beneficial,MPAs,2341910.645,2341910.415,Modeled
1840,"South, Central America and Carribbean",Jamaica,Capacity-enhancing,Boat constsruct. & renov.,564819.901,564819.901,Modeled
1841,"South, Central America and Carribbean",Jamaica,Capacity-enhancing,Fisheries dev. projects,1670627.477,1670627.477,Modeled
1842,"South, Central America and Carribbean",Jamaica,Capacity-enhancing,Fishing port develop.,0,0,NA
1843,"South, Central America and Carribbean",Jamaica,Capacity-enhancing,Markt. & storage infrast.,1268894.433,1185213.216,Modeled
1844,"South, Central America and Carribbean",Jamaica,Capacity-enhancing,Tax exemption,1987893.211,1987893.211,Reported
1845,"South, Central America and Carribbean",Jamaica,Capacity-enhancing,Fishing access,0,0,NA
1846,"South, Central America and Carribbean",Jamaica,Capacity-enhancing,Fuel subsidies,16499732.15,9902170.507,Modeled
1847,"South, Central America and Carribbean",Jamaica,Ambiguous,Fisher assistance,0,0,NA
1848,"South, Central America and Carribbean",Jamaica,Ambiguous,Vessel buyback,0,0,NA
1849,"South, Central America and Carribbean",Jamaica,Ambiguous,Rural fisher communities,294526.7207,294526.7207,Reported
1850,"South, Central America and Carribbean",Nicaragua,Beneficial,Fisheries mangt.,6190010.012,4912426.817,Modeled
1851,"South, Central America and Carribbean",Nicaragua,Beneficial,Fishery R&D,499891.6936,374918.8162,Modeled
1852,"South, Central America and Carribbean",Nicaragua,Beneficial,MPAs,822950.7543,259286.0836,Modeled
1853,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1854,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fisheries dev. projects,7802142.821,1702552.109,Modeled
1855,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fishing port develop.,0,0,NA
1856,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Markt. & storage infrast.,11029543.49,11029543.49,Modeled
1857,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Tax exemption,1299419.061,0,Modeled
1858,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fishing access,6772.18,0,Reported
1859,"South, Central America and Carribbean",Nicaragua,Capacity-enhancing,Fuel subsidies,0,0,NA
1860,"South, Central America and Carribbean",Nicaragua,Ambiguous,Fisher assistance,0,0,NA
1861,"South, Central America and Carribbean",Nicaragua,Ambiguous,Vessel buyback,0,0,NA
1862,"South, Central America and Carribbean",Nicaragua,Ambiguous,Rural fisher communities,0,0,NA
1863,"South, Central America and Carribbean",Panama,Beneficial,Fisheries mangt.,8772484,7272293.468,Modeled
1864,"South, Central America and Carribbean",Panama,Beneficial,Fishery R&D,785741.5,143487.2631,Modeled
1865,"South, Central America and Carribbean",Panama,Beneficial,MPAs,5674465.09,930611.8322,Modeled
1866,"South, Central America and Carribbean",Panama,Capacity-enhancing,Boat constsruct. & renov.,2804049.567,378546.6915,Reported
1867,"South, Central America and Carribbean",Panama,Capacity-enhancing,Fisheries dev. projects,785741.5,106255.6989,Modeled
1868,"South, Central America and Carribbean",Panama,Capacity-enhancing,Fishing port develop.,0,0,NA
1869,"South, Central America and Carribbean",Panama,Capacity-enhancing,Markt. & storage infrast.,6299429.037,0,Modeled
1870,"South, Central America and Carribbean",Panama,Capacity-enhancing,Tax exemption,9763502.642,1634525.374,Modeled
1871,"South, Central America and Carribbean",Panama,Capacity-enhancing,Fishing access,830060.96,0,Reported
1872,"South, Central America and Carribbean",Panama,Capacity-enhancing,Fuel subsidies,0,0,NA
1873,"South, Central America and Carribbean",Panama,Ambiguous,Fisher assistance,0,0,NA
1874,"South, Central America and Carribbean",Panama,Ambiguous,Vessel buyback,0,0,NA
1875,"South, Central America and Carribbean",Panama,Ambiguous,Rural fisher communities,8200052,8200052,Reported
1876,"South, Central America and Carribbean",Peru,Beneficial,Fisheries mangt.,19736523.14,5526226.479,Reported
1877,"South, Central America and Carribbean",Peru,Beneficial,Fishery R&D,21835433.3,4148732.327,Reported
1878,"South, Central America and Carribbean",Peru,Beneficial,MPAs,3039490.031,259948.1965,Modeled
1879,"South, Central America and Carribbean",Peru,Capacity-enhancing,Boat constsruct. & renov.,38599299.87,9649824.89,Modeled
1880,"South, Central America and Carribbean",Peru,Capacity-enhancing,Fisheries dev. projects,8312520.556,5661484.824,Reported
1881,"South, Central America and Carribbean",Peru,Capacity-enhancing,Fishing port develop.,66514157.97,66514157.97,Modeled
1882,"South, Central America and Carribbean",Peru,Capacity-enhancing,Markt. & storage infrast.,31899962.53,10357114.85,Reported
1883,"South, Central America and Carribbean",Peru,Capacity-enhancing,Tax exemption,134400037.2,0,Modeled
1884,"South, Central America and Carribbean",Peru,Capacity-enhancing,Fishing access,63405.52,0,Reported
1885,"South, Central America and Carribbean",Peru,Capacity-enhancing,Fuel subsidies,0,0,NA
1886,"South, Central America and Carribbean",Peru,Ambiguous,Fisher assistance,2699781.99,0,Reported
1887,"South, Central America and Carribbean",Peru,Ambiguous,Vessel buyback,0,0,NA
1888,"South, Central America and Carribbean",Peru,Ambiguous,Rural fisher communities,1370490.006,1370490.006,Reported
1889,"South, Central America and Carribbean",St Kitts Nev,Beneficial,Fisheries mangt.,583528.4046,583528.4046,Modeled
1890,"South, Central America and Carribbean",St Kitts Nev,Beneficial,Fishery R&D,0,0,NA
1891,"South, Central America and Carribbean",St Kitts Nev,Beneficial,MPAs,0,0,NA
1892,"South, Central America and Carribbean",St Kitts Nev,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1893,"South, Central America and Carribbean",St Kitts Nev,Capacity-enhancing,Fisheries dev. projects,230459.1319,230459.1319,Modeled
1894,"South, Central America and Carribbean",St Kitts Nev,Capacity-enhancing,Fishing port develop.,0,0,NA
1895,"South, Central America and Carribbean",St Kitts Nev,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1896,"South, Central America and Carribbean",St Kitts Nev,Capacity-enhancing,Tax exemption,271296.5393,271296.5393,Modeled
1897,"South, Central America and Carribbean",St Kitts Nev,Capacity-enhancing,Fishing access,0,0,NA
1898,"South, Central America and Carribbean",St Kitts Nev,Capacity-enhancing,Fuel subsidies,0,0,NA
1899,"South, Central America and Carribbean",St Kitts Nev,Ambiguous,Fisher assistance,0,0,NA
1900,"South, Central America and Carribbean",St Kitts Nev,Ambiguous,Vessel buyback,0,0,NA
1901,"South, Central America and Carribbean",St Kitts Nev,Ambiguous,Rural fisher communities,0,0,NA
1902,"South, Central America and Carribbean",St Lucia,Beneficial,Fisheries mangt.,339108.6508,221785.7291,Modeled
1903,"South, Central America and Carribbean",St Lucia,Beneficial,Fishery R&D,79454.16178,63359.9474,Modeled
1904,"South, Central America and Carribbean",St Lucia,Beneficial,MPAs,1428882.624,904221.1826,Modeled
1905,"South, Central America and Carribbean",St Lucia,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1906,"South, Central America and Carribbean",St Lucia,Capacity-enhancing,Fisheries dev. projects,211513.099,211513.099,Modeled
1907,"South, Central America and Carribbean",St Lucia,Capacity-enhancing,Fishing port develop.,0,0,NA
1908,"South, Central America and Carribbean",St Lucia,Capacity-enhancing,Markt. & storage infrast.,160650.8917,129048.9663,Modeled
1909,"South, Central America and Carribbean",St Lucia,Capacity-enhancing,Tax exemption,248993.2653,195573.525,Modeled
1910,"South, Central America and Carribbean",St Lucia,Capacity-enhancing,Fishing access,65746.23,0,Reported
1911,"South, Central America and Carribbean",St Lucia,Capacity-enhancing,Fuel subsidies,783123.5832,404188.7347,Modeled
1912,"South, Central America and Carribbean",St Lucia,Ambiguous,Fisher assistance,0,0,NA
1913,"South, Central America and Carribbean",St Lucia,Ambiguous,Vessel buyback,0,0,NA
1914,"South, Central America and Carribbean",St Lucia,Ambiguous,Rural fisher communities,42496.08058,42412.38475,Modeled
1915,"South, Central America and Carribbean",St Vincent,Beneficial,Fisheries mangt.,432421.1095,389591.3525,Modeled
1916,"South, Central America and Carribbean",St Vincent,Beneficial,Fishery R&D,101317.5474,101317.5474,Modeled
1917,"South, Central America and Carribbean",St Vincent,Beneficial,MPAs,0,0,NA
1918,"South, Central America and Carribbean",St Vincent,Capacity-enhancing,Boat constsruct. & renov.,98982.20049,33087.99311,Modeled
1919,"South, Central America and Carribbean",St Vincent,Capacity-enhancing,Fisheries dev. projects,292770.1088,115919.0048,Modeled
1920,"South, Central America and Carribbean",St Vincent,Capacity-enhancing,Fishing port develop.,0,0,NA
1921,"South, Central America and Carribbean",St Vincent,Capacity-enhancing,Markt. & storage infrast.,0,0,NA
1922,"South, Central America and Carribbean",St Vincent,Capacity-enhancing,Tax exemption,344649.0345,94432.68351,Modeled
1923,"South, Central America and Carribbean",St Vincent,Capacity-enhancing,Fishing access,352578.65,0,Reported
1924,"South, Central America and Carribbean",St Vincent,Capacity-enhancing,Fuel subsidies,0,0,NA
1925,"South, Central America and Carribbean",St Vincent,Ambiguous,Fisher assistance,0,0,NA
1926,"South, Central America and Carribbean",St Vincent,Ambiguous,Vessel buyback,0,0,NA
1927,"South, Central America and Carribbean",St Vincent,Ambiguous,Rural fisher communities,54189.71845,18866.16002,Modeled
1928,"South, Central America and Carribbean",Suriname,Beneficial,Fisheries mangt.,9538126.847,4050138.964,Modeled
1929,"South, Central America and Carribbean",Suriname,Beneficial,Fishery R&D,0,0,NA
1930,"South, Central America and Carribbean",Suriname,Beneficial,MPAs,635676.8274,329864.619,Modeled
1931,"South, Central America and Carribbean",Suriname,Capacity-enhancing,Boat constsruct. & renov.,0,0,NA
1932,"South, Central America and Carribbean",Suriname,Capacity-enhancing,Fisheries dev. projects,3144078.478,3144078.478,Modeled
1933,"South, Central America and Carribbean",Suriname,Capacity-enhancing,Fishing port develop.,0,0,NA
1934,"South, Central America and Carribbean",Suriname,Capacity-enhancing,Markt. & storage infrast.,2388027.093,2388027.093,Modeled
